CODDPT;CODCAN;CODSUBCOM;CODBURVOT;NBRINS;NBREXP;%ABS/INS;%BLCNUL/VOT;%EXP/VOT;BC-DLF;BC-DVD;BC-DVG;BC-FG;BC-FN;BC-SOC;BC-UC;BC-UD;BC-UDI;BC-UG;BC-UMP
18;12;107;0001;109;72;0.29357798165137616;0.06493506493506493;0.935064935064935;0.0;0.013888888888888888;0.1388888888888889;0.0;0.20833333333333334;0.2222222222222222;0.0;0.0;0.18055555555555555;0.0;0.2361111111111111
18;12;136;0001;259;134;0.46332046332046334;0.03597122302158273;0.9640287769784173;0.0;0.04477611940298507;0.31343283582089554;0.0;0.30597014925373134;0.09701492537313433;0.0;0.0;0.17164179104477612;0.0;0.06716417910447761
18;12;142;0001;554;265;0.4855595667870036;0.07017543859649122;0.9298245614035088;0.0;0.04150943396226415;0.07547169811320754;0.0;0.27169811320754716;0.19622641509433963;0.0;0.0;0.17735849056603772;0.0;0.23773584905660378
18;12;169;0001;184;102;0.41304347826086957;0.05555555555555555;0.9444444444444444;0.0;0.17647058823529413;0.058823529411764705;0.0;0.3431372549019608;0.19607843137254902;0.0;0.0;0.08823529411764706;0.0;0.13725490196078433
18;12;171;0001;197;108;0.4365482233502538;0.02702702702702703;0.972972972972973;0.0;0.10185185185185185;0.16666666666666666;0.0;0.37037037037037035;0.05555555555555555;0.0;0.0;0.1574074074074074;0.0;0.14814814814814814
18;12;172;0001;909;495;0.42574257425742573;0.05172413793103448;0.9482758620689655;0.0;0.06464646464646465;0.07676767676767676;0.0;0.23232323232323232;0.2101010101010101;0.0;0.0;0.24646464646464647;0.0;0.1696969696969697
18;12;172;0002;660;306;0.49393939393939396;0.08383233532934131;0.9161676646706587;0.0;0.029411764705882353;0.09803921568627451;0.0;0.24836601307189543;0.16666666666666666;0.0;0.0;0.28104575163398693;0.0;0.17647058823529413
18;12;197;0001;733;309;0.5416098226466576;0.08035714285714286;0.9196428571428571;0.0;0.06472491909385113;0.11003236245954692;0.0;0.13915857605177995;0.19093851132686085;0.0;0.0;0.23948220064724918;0.0;0.255663430420712
18;12;197;0002;880;435;0.48409090909090907;0.04185022026431718;0.9581497797356828;0.0;0.10804597701149425;0.08275862068965517;0.0;0.21839080459770116;0.1425287356321839;0.0;0.0;0.20919540229885059;0.0;0.23908045977011494
18;12;197;0003;999;458;0.5125125125125125;0.059548254620123205;0.9404517453798767;0.0;0.043668122270742356;0.09388646288209607;0.0;0.17903930131004367;0.1572052401746725;0.0;0.0;0.3034934497816594;0.0;0.22270742358078602
18;12;197;0004;956;439;0.5104602510460251;0.06196581196581197;0.938034188034188;0.0;0.04100227790432802;0.1070615034168565;0.0;0.22323462414578588;0.1845102505694761;0.0;0.0;0.23006833712984054;0.0;0.214123006833713
18;12;197;0005;800;311;0.58125;0.07164179104477612;0.9283582089552239;0.0;0.04823151125401929;0.08681672025723473;0.0;0.31511254019292606;0.12540192926045016;0.0;0.0;0.24437299035369775;0.0;0.18006430868167203
18;12;197;0006;901;409;0.5205327413984462;0.05324074074074074;0.9467592592592593;0.0;0.04156479217603912;0.10757946210268948;0.0;0.19070904645476772;0.14180929095354522;0.0;0.0;0.2567237163814181;0.0;0.2616136919315403
18;12;197;0007;780;402;0.4551282051282051;0.05411764705882353;0.9458823529411765;0.0;0.0472636815920398;0.07960199004975124;0.0;0.2512437810945274;0.11940298507462686;0.0;0.0;0.23134328358208955;0.0;0.27114427860696516
18;12;197;0008;901;334;0.6026637069922308;0.0670391061452514;0.9329608938547486;0.0;0.017964071856287425;0.08083832335329341;0.0;0.32335329341317365;0.18862275449101795;0.0;0.0;0.18562874251497005;0.0;0.20359281437125748
18;12;197;0009;728;306;0.5563186813186813;0.05263157894736842;0.9473684210526315;0.0;0.032679738562091505;0.08496732026143791;0.0;0.24509803921568626;0.19607843137254902;0.0;0.0;0.27124183006535946;0.0;0.16993464052287582
18;13;50;0001;1043;527;0.4784276126558006;0.03125;0.96875;0.04174573055028463;0.0;0.0;0.0;0.0;0.0;0.0;0.1555977229601518;0.0;0.8026565464895635;0.0
18;13;50;0002;937;462;0.4813233724653148;0.04938271604938271;0.9506172839506173;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.11904761904761904;0.0;0.8095238095238095;0.0
18;13;50;0003;942;468;0.4681528662420382;0.0658682634730539;0.9341317365269461;0.08547008547008547;0.0;0.0;0.0;0.0;0.0;0.0;0.19017094017094016;0.0;0.7243589743589743;0.0
18;13;138;0001;905;438;0.4850828729281768;0.060085836909871244;0.9399141630901288;0.1095890410958904;0.0;0.0;0.0;0.0;0.0;0.0;0.3538812785388128;0.0;0.5365296803652968;0.0
18;13;138;0002;761;351;0.4940867279894875;0.08831168831168831;0.9116883116883117;0.10541310541310542;0.0;0.0;0.0;0.0;0.0;0.0;0.43304843304843305;0.0;0.46153846153846156;0.0
18;13;205;0001;1010;398;0.5792079207920792;0.06352941176470588;0.9364705882352942;0.10804020100502512;0.0;0.0;0.0;0.0;0.0;0.0;0.5678391959798995;0.0;0.3241206030150754;0.0
18;13;205;0002;668;300;0.5254491017964071;0.05362776025236593;0.9463722397476341;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.5933333333333334;0.0;0.32666666666666666;0.0
18;13;205;0003;1019;477;0.5034347399411188;0.05731225296442688;0.9426877470355731;0.07547169811320754;0.0;0.0;0.0;0.0;0.0;0.0;0.6247379454926625;0.0;0.29979035639413;0.0
18;13;205;0004;1123;579;0.46482635796972394;0.036605657237936774;0.9633943427620633;0.0846286701208981;0.0;0.0;0.0;0.0;0.0;0.0;0.613126079447323;0.0;0.3022452504317789;0.0
18;13;205;0005;792;379;0.4936868686868687;0.05486284289276808;0.9451371571072319;0.0712401055408971;0.0;0.0;0.0;0.0;0.0;0.0;0.633245382585752;0.0;0.2955145118733509;0.0
18;13;205;0006;726;310;0.5578512396694215;0.03426791277258567;0.9657320872274143;0.12258064516129032;0.0;0.0;0.0;0.0;0.0;0.0;0.5225806451612903;0.0;0.3548387096774194;0.0
18;13;205;0007;1390;688;0.47553956834532374;0.056241426611796985;0.943758573388203;0.07267441860465117;0.0;0.0;0.0;0.0;0.0;0.0;0.6090116279069767;0.0;0.3183139534883721;0.0
18;13;205;0008;500;239;0.482;0.07722007722007722;0.9227799227799228;0.09623430962343096;0.0;0.0;0.0;0.0;0.0;0.0;0.602510460251046;0.0;0.301255230125523;0.0
18;14;3;0001;1323;684;0.45351473922902497;0.05394190871369295;0.946058091286307;0.0;0.0;0.0;0.17690058479532164;0.3333333333333333;0.13157894736842105;0.0;0.358187134502924;0.0;0.0;0.0
18;14;16;0001;276;118;0.5471014492753623;0.056;0.944;0.0;0.0;0.0;0.23728813559322035;0.2796610169491525;0.0847457627118644;0.0;0.3983050847457627;0.0;0.0;0.0
18;14;19;0001;360;195;0.44722222222222224;0.020100502512562814;0.9798994974874372;0.0;0.0;0.0;0.12307692307692308;0.3333333333333333;0.1282051282051282;0.0;0.4153846153846154;0.0;0.0;0.0
18;14;35;0001;621;310;0.47665056360708535;0.046153846153846156;0.9538461538461539;0.0;0.0;0.0;0.1064516129032258;0.4;0.15806451612903225;0.0;0.33548387096774196;0.0;0.0;0.0
18;14;51;0001;143;86;0.3776223776223776;0.033707865168539325;0.9662921348314607;0.0;0.0;0.0;0.12790697674418605;0.313953488372093;0.1744186046511628;0.0;0.38372093023255816;0.0;0.0;0.0
18;14;109;0001;1197;654;0.43859649122807015;0.026785714285714284;0.9732142857142857;0.0;0.0;0.0;0.16055045871559634;0.26452599388379205;0.0672782874617737;0.0;0.5076452599388379;0.0;0.0;0.0
18;14;109;0002;156;100;0.32051282051282054;0.05660377358490566;0.9433962264150944;0.0;0.0;0.0;0.33;0.18;0.21;0.0;0.28;0.0;0.0;0.0
18;14;111;0001;148;85;0.3918918918918919;0.05555555555555555;0.9444444444444444;0.0;0.0;0.0;0.21176470588235294;0.23529411764705882;0.12941176470588237;0.0;0.4235294117647059;0.0;0.0;0.0
18;14;151;0001;309;179;0.4110032362459547;0.016483516483516484;0.9835164835164835;0.0;0.0;0.0;0.19553072625698323;0.30726256983240224;0.10614525139664804;0.0;0.39106145251396646;0.0;0.0;0.0
18;14;156;0001;389;227;0.39331619537275064;0.038135593220338986;0.961864406779661;0.0;0.0;0.0;0.3656387665198238;0.18502202643171806;0.21145374449339208;0.0;0.23788546255506607;0.0;0.0;0.0
18;14;162;0001;207;117;0.42028985507246375;0.025;0.975;0.0;0.0;0.0;0.18803418803418803;0.23076923076923078;0.17094017094017094;0.0;0.41025641025641024;0.0;0.0;0.0
18;14;163;0001;244;150;0.3770491803278688;0.013157894736842105;0.9868421052631579;0.0;0.0;0.0;0.22;0.16666666666666666;0.18666666666666668;0.0;0.4266666666666667;0.0;0.0;0.0
18;14;176;0001;322;182;0.40372670807453415;0.052083333333333336;0.9479166666666666;0.0;0.0;0.0;0.25274725274725274;0.2802197802197802;0.25824175824175827;0.0;0.2087912087912088;0.0;0.0;0.0
18;14;194;0001;783;351;0.5197956577266922;0.06648936170212766;0.9335106382978723;0.0;0.0;0.0;0.2336182336182336;0.2934472934472934;0.1111111111111111;0.0;0.36182336182336183;0.0;0.0;0.0
18;14;202;0001;34;18;0.4117647058823529;0.1;0.9;0.0;0.0;0.0;0.05555555555555555;0.0;0.2222222222222222;0.0;0.7222222222222222;0.0;0.0;0.0
18;14;213;0001;693;354;0.443001443001443;0.08290155440414508;0.917098445595855;0.0;0.0;0.0;0.2542372881355932;0.2570621468926554;0.23728813559322035;0.0;0.2514124293785311;0.0;0.0;0.0
18;14;213;0002;705;350;0.48226950354609927;0.0410958904109589;0.958904109589041;0.0;0.0;0.0;0.3314285714285714;0.29714285714285715;0.19428571428571428;0.0;0.17714285714285713;0.0;0.0;0.0
18;14;213;0003;767;352;0.500651890482399;0.08093994778067885;0.9190600522193212;0.0;0.0;0.0;0.3693181818181818;0.26420454545454547;0.21875;0.0;0.14772727272727273;0.0;0.0;0.0
18;14;213;0004;695;346;0.4719424460431655;0.05722070844686648;0.9427792915531336;0.0;0.0;0.0;0.37283236994219654;0.24277456647398843;0.24566473988439305;0.0;0.13872832369942195;0.0;0.0;0.0
18;14;213;0005;797;451;0.41405269761606023;0.034261241970021415;0.9657387580299786;0.0;0.0;0.0;0.3148558758314856;0.21951219512195122;0.2638580931263858;0.0;0.2017738359201774;0.0;0.0;0.0
18;14;226;0001;321;182;0.3894080996884735;0.07142857142857142;0.9285714285714286;0.0;0.0;0.0;0.19230769230769232;0.2692307692307692;0.23626373626373626;0.0;0.3021978021978022;0.0;0.0;0.0
18;14;235;0001;924;440;0.4989177489177489;0.04967602591792657;0.9503239740820735;0.0;0.0;0.0;0.18636363636363637;0.30454545454545456;0.16590909090909092;0.0;0.3431818181818182;0.0;0.0;0.0
18;14;253;0001;343;188;0.41690962099125367;0.06;0.94;0.0;0.0;0.0;0.14893617021276595;0.31382978723404253;0.16489361702127658;0.0;0.3723404255319149;0.0;0.0;0.0
18;15;1;0001;300;145;0.5066666666666667;0.02027027027027027;0.9797297297297297;0.0;0.0;0.0;0.10344827586206896;0.296551724137931;0.35172413793103446;0.0;0.2482758620689655;0.0;0.0;0.0
18;15;4;0001;801;363;0.5205992509363296;0.0546875;0.9453125;0.0;0.0;0.0;0.08539944903581267;0.36363636363636365;0.2369146005509642;0.0;0.3140495867768595;0.0;0.0;0.0
18;15;97;0001;860;443;0.45348837209302323;0.0574468085106383;0.9425531914893617;0.0;0.0;0.0;0.056433408577878104;0.2505643340857788;0.3972911963882618;0.0;0.29571106094808125;0.0;0.0;0.0
18;15;97;0002;804;360;0.5124378109452736;0.08163265306122448;0.9183673469387755;0.0;0.0;0.0;0.07222222222222222;0.25277777777777777;0.36944444444444446;0.0;0.3055555555555556;0.0;0.0;0.0
18;15;145;0001;642;313;0.48909657320872274;0.04573170731707317;0.9542682926829268;0.0;0.0;0.0;0.10543130990415335;0.36741214057507987;0.17891373801916932;0.0;0.34824281150159747;0.0;0.0;0.0
18;15;145;0002;495;263;0.43434343434343436;0.060714285714285714;0.9392857142857143;0.0;0.0;0.0;0.07224334600760456;0.3231939163498099;0.22813688212927757;0.0;0.376425855513308;0.0;0.0;0.0
18;15;179;0001;644;332;0.4611801242236025;0.043227665706051875;0.9567723342939481;0.0;0.0;0.0;0.0572289156626506;0.16265060240963855;0.5060240963855421;0.0;0.2740963855421687;0.0;0.0;0.0
18;15;189;0001;339;195;0.40412979351032446;0.034653465346534656;0.9653465346534653;0.0;0.0;0.0;0.09743589743589744;0.21025641025641026;0.13846153846153847;0.0;0.5538461538461539;0.0;0.0;0.0
18;15;206;0001;665;340;0.4616541353383459;0.05027932960893855;0.9497206703910615;0.0;0.0;0.0;0.11764705882352941;0.20588235294117646;0.4294117647058823;0.0;0.24705882352941178;0.0;0.0;0.0
18;15;206;0002;513;240;0.5126705653021443;0.04;0.96;0.0;0.0;0.0;0.075;0.2916666666666667;0.35833333333333334;0.0;0.275;0.0;0.0;0.0
18;15;211;0001;552;257;0.4963768115942029;0.07553956834532374;0.9244604316546763;0.0;0.0;0.0;0.07782101167315175;0.26848249027237353;0.30739299610894943;0.0;0.3463035019455253;0.0;0.0;0.0
18;15;219;0001;309;162;0.4563106796116505;0.03571428571428571;0.9642857142857143;0.0;0.0;0.0;0.32098765432098764;0.19753086419753085;0.22839506172839505;0.0;0.25308641975308643;0.0;0.0;0.0
18;15;223;0001;786;463;0.3842239185750636;0.04338842975206612;0.9566115702479339;0.0;0.0;0.0;0.05183585313174946;0.23542116630669546;0.13822894168466524;0.0;0.5745140388768899;0.0;0.0;0.0
18;15;223;0002;801;399;0.4681647940074906;0.06338028169014084;0.9366197183098591;0.0;0.0;0.0;0.047619047619047616;0.23308270676691728;0.10526315789473684;0.0;0.6140350877192983;0.0;0.0;0.0
18;15;229;0001;489;315;0.34355828220858897;0.018691588785046728;0.9813084112149533;0.0;0.0;0.0;0.05396825396825397;0.273015873015873;0.20634920634920634;0.0;0.4666666666666667;0.0;0.0;0.0
18;15;271;0001;1028;484;0.5038910505836576;0.050980392156862744;0.9490196078431372;0.0;0.0;0.0;0.07644628099173553;0.32644628099173556;0.27892561983471076;0.0;0.3181818181818182;0.0;0.0;0.0
18;15;280;0001;560;288;0.4642857142857143;0.04;0.96;0.0;0.0;0.0;0.10069444444444445;0.3368055555555556;0.2951388888888889;0.0;0.2673611111111111;0.0;0.0;0.0
18;15;281;0001;748;384;0.47593582887700536;0.02040816326530612;0.9795918367346939;0.0;0.0;0.0;0.203125;0.2890625;0.09635416666666667;0.0;0.4114583333333333;0.0;0.0;0.0
18;15;281;0002;743;359;0.4952893674293405;0.042666666666666665;0.9573333333333334;0.0;0.0;0.0;0.17827298050139276;0.38997214484679665;0.0947075208913649;0.0;0.3370473537604457;0.0;0.0;0.0
18;15;290;0001;384;201;0.4375;0.06944444444444445;0.9305555555555556;0.0;0.0;0.0;0.1791044776119403;0.35323383084577115;0.1791044776119403;0.0;0.2885572139303483;0.0;0.0;0.0
18;16;14;0001;153;81;0.46405228758169936;0.012195121951219513;0.9878048780487805;0.0;0.0;0.1111111111111111;0.0;0.2839506172839506;0.345679012345679;0.0;0.25925925925925924;0.0;0.0;0.0
18;16;20;0001;671;360;0.4396423248882265;0.0425531914893617;0.9574468085106383;0.0;0.0;0.13055555555555556;0.0;0.375;0.16944444444444445;0.0;0.325;0.0;0.0;0.0
18;16;22;0001;303;184;0.38283828382838286;0.016042780748663103;0.983957219251337;0.0;0.0;0.043478260869565216;0.0;0.358695652173913;0.2554347826086957;0.0;0.3423913043478261;0.0;0.0;0.0
18;16;26;0001;721;389;0.43411927877947293;0.04656862745098039;0.9534313725490197;0.0;0.0;0.038560411311053984;0.0;0.1928020565552699;0.33676092544987146;0.0;0.4318766066838046;0.0;0.0;0.0
18;16;32;0001;1117;571;0.4691136974037601;0.03709949409780776;0.9629005059021922;0.0;0.0;0.06129597197898424;0.0;0.29071803852889666;0.4063047285464098;0.0;0.24168126094570927;0.0;0.0;0.0
18;16;39;0001;284;163;0.4014084507042254;0.041176470588235294;0.9588235294117647;0.0;0.0;0.04294478527607362;0.0;0.17177914110429449;0.147239263803681;0.0;0.6380368098159509;0.0;0.0;0.0
18;16;70;0001;192;119;0.3697916666666667;0.01652892561983471;0.9834710743801653;0.0;0.0;0.05042016806722689;0.0;0.2773109243697479;0.15126050420168066;0.0;0.5210084033613446;0.0;0.0;0.0
18;16;74;0001;168;95;0.4226190476190476;0.020618556701030927;0.979381443298969;0.0;0.0;0.15789473684210525;0.0;0.37894736842105264;0.11578947368421053;0.0;0.3473684210526316;0.0;0.0;0.0
18;16;79;0001;415;230;0.43614457831325304;0.017094017094017096;0.9829059829059829;0.0;0.0;0.034782608695652174;0.0;0.28695652173913044;0.40869565217391307;0.0;0.26956521739130435;0.0;0.0;0.0
18;16;84;0001;174;88;0.45977011494252873;0.06382978723404255;0.9361702127659575;0.0;0.0;0.07954545454545454;0.0;0.4090909090909091;0.17045454545454544;0.0;0.3409090909090909;0.0;0.0;0.0
18;16;94;0001;292;140;0.5034246575342466;0.034482758620689655;0.9655172413793104;0.0;0.0;0.08571428571428572;0.0;0.2571428571428571;0.16428571428571428;0.0;0.4928571428571429;0.0;0.0;0.0
18;16;98;0001;120;63;0.45;0.045454545454545456;0.9545454545454546;0.0;0.0;0.06349206349206349;0.0;0.31746031746031744;0.14285714285714285;0.0;0.47619047619047616;0.0;0.0;0.0
18;16;116;0001;236;142;0.3898305084745763;0.013888888888888888;0.9861111111111112;0.0;0.0;0.09859154929577464;0.0;0.2605633802816901;0.18309859154929578;0.0;0.45774647887323944;0.0;0.0;0.0
18;16;117;0001;418;219;0.45933014354066987;0.030973451327433628;0.9690265486725663;0.0;0.0;0.0958904109589041;0.0;0.4018264840182648;0.2237442922374429;0.0;0.2785388127853881;0.0;0.0;0.0
18;16;125;0001;997;470;0.5075225677031093;0.04276985743380855;0.9572301425661914;0.0;0.0;0.06382978723404255;0.0;0.3127659574468085;0.3574468085106383;0.0;0.26595744680851063;0.0;0.0;0.0
18;16;144;0001;414;210;0.4855072463768116;0.014084507042253521;0.9859154929577465;0.0;0.0;0.10952380952380952;0.0;0.2857142857142857;0.1619047619047619;0.0;0.44285714285714284;0.0;0.0;0.0
18;16;146;0001;296;142;0.5;0.04054054054054054;0.9594594594594594;0.0;0.0;0.16901408450704225;0.0;0.30985915492957744;0.2676056338028169;0.0;0.2535211267605634;0.0;0.0;0.0
18;16;168;0001;221;131;0.39819004524886875;0.015037593984962405;0.9849624060150376;0.0;0.0;0.07633587786259542;0.0;0.3511450381679389;0.48091603053435117;0.0;0.0916030534351145;0.0;0.0;0.0
18;16;200;0001;259;141;0.444015444015444;0.020833333333333332;0.9791666666666666;0.0;0.0;0.0851063829787234;0.0;0.3900709219858156;0.14893617021276595;0.0;0.375886524822695;0.0;0.0;0.0
18;16;208;0001;350;182;0.44857142857142857;0.05699481865284974;0.9430051813471503;0.0;0.0;0.09340659340659341;0.0;0.3076923076923077;0.31868131868131866;0.0;0.2802197802197802;0.0;0.0;0.0
18;16;233;0001;1167;587;0.4730077120822622;0.04552845528455285;0.9544715447154472;0.0;0.0;0.08517887563884156;0.0;0.34582623509369675;0.18568994889267462;0.0;0.3833049403747871;0.0;0.0;0.0
18;16;241;0001;810;428;0.4604938271604938;0.020594965675057208;0.9794050343249427;0.0;0.0;0.09813084112149532;0.0;0.22897196261682243;0.2383177570093458;0.0;0.43457943925233644;0.0;0.0;0.0
18;16;241;0002;143;85;0.3776223776223776;0.0449438202247191;0.9550561797752809;0.0;0.0;0.011764705882352941;0.0;0.17647058823529413;0.10588235294117647;0.0;0.7058823529411765;0.0;0.0;0.0
18;16;241;0003;69;45;0.2753623188405797;0.1;0.9;0.0;0.0;0.1111111111111111;0.0;0.24444444444444444;0.2222222222222222;0.0;0.4222222222222222;0.0;0.0;0.0
18;16;243;0001;381;202;0.45144356955380577;0.03349282296650718;0.9665071770334929;0.0;0.0;0.10396039603960396;0.0;0.3613861386138614;0.24257425742574257;0.0;0.29207920792079206;0.0;0.0;0.0
18;16;246;0001;769;392;0.4681404421326398;0.04156479217603912;0.9584352078239609;0.0;0.0;0.08418367346938775;0.0;0.32908163265306123;0.3086734693877551;0.0;0.2780612244897959;0.0;0.0;0.0
18;16;249;0001;330;170;0.4727272727272727;0.022988505747126436;0.9770114942528736;0.0;0.0;0.10588235294117647;0.0;0.37058823529411766;0.11764705882352941;0.0;0.40588235294117647;0.0;0.0;0.0
18;16;256;0001;259;137;0.44787644787644787;0.04195804195804196;0.958041958041958;0.0;0.0;0.20437956204379562;0.0;0.27007299270072993;0.34306569343065696;0.0;0.18248175182481752;0.0;0.0;0.0
18;16;257;0001;546;353;0.33516483516483514;0.027548209366391185;0.9724517906336089;0.0;0.0;0.0169971671388102;0.0;0.22096317280453256;0.623229461756374;0.0;0.1388101983002833;0.0;0.0;0.0
18;16;258;0001;531;279;0.4293785310734463;0.07920792079207921;0.9207920792079208;0.0;0.0;0.1003584229390681;0.0;0.30824372759856633;0.1827956989247312;0.0;0.40860215053763443;0.0;0.0;0.0
18;16;259;0001;246;142;0.37398373983739835;0.07792207792207792;0.922077922077922;0.0;0.0;0.13380281690140844;0.0;0.31690140845070425;0.30985915492957744;0.0;0.23943661971830985;0.0;0.0;0.0
18;16;262;0001;279;135;0.5017921146953405;0.02877697841726619;0.9712230215827338;0.0;0.0;0.08148148148148149;0.0;0.32592592592592595;0.22962962962962963;0.0;0.362962962962963;0.0;0.0;0.0
18;16;264;0001;73;39;0.3698630136986301;0.15217391304347827;0.8478260869565217;0.0;0.0;0.05128205128205128;0.0;0.46153846153846156;0.10256410256410256;0.0;0.38461538461538464;0.0;0.0;0.0
18;16;269;0001;583;309;0.451114922813036;0.034375;0.965625;0.0;0.0;0.032362459546925564;0.0;0.313915857605178;0.2783171521035599;0.0;0.37540453074433655;0.0;0.0;0.0
18;16;272;0001;460;250;0.4282608695652174;0.049429657794676805;0.9505703422053232;0.0;0.0;0.1;0.0;0.232;0.192;0.0;0.476;0.0;0.0;0.0
18;16;274;0001;273;158;0.39194139194139194;0.04819277108433735;0.9518072289156626;0.0;0.0;0.0379746835443038;0.0;0.14556962025316456;0.11392405063291139;0.0;0.7025316455696202;0.0;0.0;0.0
18;16;284;0001;178;109;0.3651685393258427;0.035398230088495575;0.9646017699115044;0.0;0.0;0.10091743119266056;0.0;0.3211009174311927;0.46788990825688076;0.0;0.11009174311926606;0.0;0.0;0.0
18;16;287;0001;266;153;0.3684210526315789;0.08928571428571429;0.9107142857142857;0.0;0.0;0.13071895424836602;0.0;0.35294117647058826;0.13071895424836602;0.0;0.38562091503267976;0.0;0.0;0.0
18;17;6;0001;213;104;0.49765258215962443;0.028037383177570093;0.9719626168224299;0.0;0.0;0.0;0.18269230769230768;0.28846153846153844;0.22115384615384615;0.0;0.3076923076923077;0.0;0.0;0.0
18;17;8;0001;361;163;0.49584487534626037;0.1043956043956044;0.8956043956043956;0.0;0.0;0.0;0.15950920245398773;0.3496932515337423;0.20245398773006135;0.0;0.2883435582822086;0.0;0.0;0.0
18;17;46;0001;126;75;0.35714285714285715;0.07407407407407407;0.9259259259259259;0.0;0.0;0.0;0.17333333333333334;0.41333333333333333;0.09333333333333334;0.0;0.32;0.0;0.0;0.0
18;17;58;0001;568;266;0.5052816901408451;0.05338078291814947;0.9466192170818505;0.0;0.0;0.0;0.24812030075187969;0.3082706766917293;0.13533834586466165;0.0;0.3082706766917293;0.0;0.0;0.0
18;17;58;0002;549;257;0.4936247723132969;0.07553956834532374;0.9244604316546763;0.0;0.0;0.0;0.26459143968871596;0.19844357976653695;0.12840466926070038;0.0;0.4085603112840467;0.0;0.0;0.0
18;17;63;0001;139;74;0.4028776978417266;0.10843373493975904;0.891566265060241;0.0;0.0;0.0;0.24324324324324326;0.3108108108108108;0.17567567567567569;0.0;0.2702702702702703;0.0;0.0;0.0
18;17;73;0001;179;95;0.4134078212290503;0.09523809523809523;0.9047619047619048;0.0;0.0;0.0;0.2631578947368421;0.3263157894736842;0.09473684210526316;0.0;0.3157894736842105;0.0;0.0;0.0
18;17;78;0001;60;40;0.3;0.047619047619047616;0.9523809523809523;0.0;0.0;0.0;0.15;0.25;0.4;0.0;0.2;0.0;0.0;0.0
18;17;122;0001;154;81;0.44805194805194803;0.047058823529411764;0.9529411764705882;0.0;0.0;0.0;0.30864197530864196;0.2716049382716049;0.2716049382716049;0.0;0.14814814814814814;0.0;0.0;0.0
18;17;126;0001;1012;491;0.4743083003952569;0.07706766917293233;0.9229323308270677;0.0;0.0;0.0;0.09368635437881874;0.25865580448065173;0.42973523421588594;0.0;0.21792260692464357;0.0;0.0;0.0
18;17;129;0001;150;88;0.37333333333333335;0.06382978723404255;0.9361702127659575;0.0;0.0;0.0;0.11363636363636363;0.3409090909090909;0.22727272727272727;0.0;0.3181818181818182;0.0;0.0;0.0
18;17;180;0001;785;389;0.48152866242038217;0.044226044226044224;0.9557739557739557;0.0;0.0;0.0;0.09254498714652956;0.19794344473007713;0.15424164524421594;0.0;0.5552699228791774;0.0;0.0;0.0
18;17;180;0002;659;340;0.4613050075872534;0.04225352112676056;0.9577464788732394;0.0;0.0;0.0;0.08529411764705883;0.19411764705882353;0.18235294117647058;0.0;0.538235294117647;0.0;0.0;0.0
18;17;201;0001;532;245;0.5150375939849624;0.050387596899224806;0.9496124031007752;0.0;0.0;0.0;0.21224489795918366;0.32653061224489793;0.19183673469387755;0.0;0.2693877551020408;0.0;0.0;0.0
18;17;218;0001;483;243;0.47619047619047616;0.039525691699604744;0.9604743083003953;0.0;0.0;0.0;0.13991769547325103;0.3004115226337449;0.16872427983539096;0.0;0.39094650205761317;0.0;0.0;0.0
18;17;221;0001;222;115;0.4189189189189189;0.10852713178294573;0.8914728682170543;0.0;0.0;0.0;0.23478260869565218;0.4;0.1826086956521739;0.0;0.1826086956521739;0.0;0.0;0.0
18;17;222;0001;23;16;0.30434782608695654;0.0;1.0;0.0;0.0;0.0;0.0;0.25;0.1875;0.0;0.5625;0.0;0.0;0.0
18;17;236;0001;95;46;0.4842105263157895;0.061224489795918366;0.9387755102040817;0.0;0.0;0.0;0.21739130434782608;0.2391304347826087;0.21739130434782608;0.0;0.32608695652173914;0.0;0.0;0.0
18;17;248;0001;322;184;0.40372670807453415;0.041666666666666664;0.9583333333333334;0.0;0.0;0.0;0.16304347826086957;0.34782608695652173;0.23369565217391305;0.0;0.2554347826086957;0.0;0.0;0.0
18;17;250;0001;55;30;0.4;0.09090909090909091;0.9090909090909091;0.0;0.0;0.0;0.03333333333333333;0.3;0.3;0.0;0.36666666666666664;0.0;0.0;0.0
18;17;254;0001;507;236;0.5187376725838264;0.03278688524590164;0.9672131147540983;0.0;0.0;0.0;0.13559322033898305;0.3135593220338983;0.3135593220338983;0.0;0.23728813559322035;0.0;0.0;0.0
18;17;267;0001;936;512;0.41239316239316237;0.06909090909090909;0.9309090909090909;0.0;0.0;0.0;0.287109375;0.203125;0.189453125;0.0;0.3203125;0.0;0.0;0.0
18;17;267;0002;745;397;0.44026845637583895;0.047961630695443645;0.9520383693045563;0.0;0.0;0.0;0.345088161209068;0.2367758186397985;0.15365239294710328;0.0;0.26448362720403024;0.0;0.0;0.0
18;17;267;0003;740;390;0.4472972972972973;0.04645476772616137;0.9535452322738386;0.0;0.0;0.0;0.3923076923076923;0.20512820512820512;0.12051282051282051;0.0;0.28205128205128205;0.0;0.0;0.0
18;17;267;0004;851;439;0.4571092831962397;0.049783549783549784;0.9502164502164502;0.0;0.0;0.0;0.26879271070615035;0.2642369020501139;0.1845102505694761;0.0;0.2824601366742597;0.0;0.0;0.0
