Code du département;Code du canton;Inscrits;Exprimés;% Abs/Ins;%BLCNUL/VOT;% Exp/Vot;BC-COM;BC-DIV;BC-DLF;BC-DVD;BC-DVG;BC-EXD;BC-EXG;BC-FG;BC-FN;BC-MDM;BC-PG;BC-RDG;BC-SOC;BC-UC;BC-UD;BC-UDI;BC-UG;BC-UMP;BC-VEC
54;1;21340;11309;44.61;0.0433127484984349;95.67;0.0;0.0;0.0;0.056061543903086;0.0;0.0;0.0;0.0;0.3841188433990627;0.0;0.0;0.0;0.2130161818021045;0.0;0.0;0.0;0.0;0.3468034308957467;0.0
54;2;21488;10465;49.33;0.0387618260310462;96.12;0.0;0.0;0.0367892976588628;0.0556139512661251;0.0;0.0;0.0;0.0653607262302914;0.3331103678929766;0.0;0.0;0.0;0.0;0.0;0.2180602006688963;0.0;0.2910654562828476;0.0;0.0
54;3;24251;11809;48.95;0.0461998223083757;95.38;0.0;0.0;0.066051316792277;0.0;0.0;0.0;0.0;0.0;0.3161995088491828;0.0;0.0;0.0;0.0;0.0;0.3184859005843001;0.0;0.29926327377424;0.0;0.0
54;4;27759;11585;56.31;0.0448511831148487;95.51;0.0;0.0;0.0;0.0;0.3095381959430298;0.0;0.0;0.0;0.3249892101855848;0.0;0.0;0.0;0.1897280966767371;0.0;0.1757444971946482;0.0;0.0;0.0;0.0
54;5;26344;12545;50.19;0.0439719554945892;95.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2888800318852132;0.0;0.0;0.0;0.3409326424870466;0.0;0.3701873256277401;0.0;0.0;0.0;0.0
54;6;19020;9440;48.2;0.0419161676646706;95.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1966101694915254;0.0;0.0;0.0;0.4492584745762711;0.0;0.0;0.3541313559322034;0.0;0.0;0.0
54;7;20741;7018;64.75;0.0400765969087676;95.99;0.1387859789113707;0.0;0.0;0.0762325448845825;0.0;0.0;0.0;0.0;0.2663151895126817;0.0;0.0;0.0;0.3213166144200627;0.0;0.0;0.0;0.0;0.1973496722713023;0.0
54;8;24171;11682;49.38;0.0452762340634194;95.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3508816983393255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32015065913371;0.3289676425269646;0.0
54;9;26110;13120;47.53;0.0424056638201591;95.76;0.0;0.0;0.0;0.0820884146341463;0.0;0.0;0.0;0.0;0.3178353658536585;0.0;0.0;0.0;0.0;0.0;0.3042682926829268;0.0;0.2958079268292683;0.0;0.0
54;10;20908;11385;42.57;0.0518820786142571;94.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3625823451910408;0.0;0.0;0.0;0.3650417215634607;0.0;0.0;0.0;0.0;0.2723759332454984;0.0
54;11;19723;7885;57.9;0.0503432494279176;94.97;0.0;0.0;0.0;0.0;0.3869372225745086;0.0;0.0;0.0;0.3116043119847812;0.0;0.0;0.0;0.0;0.0;0.3014584654407102;0.0;0.0;0.0;0.0
54;12;18537;8825;50.54;0.0374127399650959;96.26;0.0;0.0;0.0;0.0580169971671388;0.051671388101983;0.0;0.0;0.0;0.1461756373937677;0.0;0.0;0.0;0.3461756373937677;0.0;0.3979603399433428;0.0;0.0;0.0;0.0
54;13;15671;7159;52.82;0.0316515622886514;96.83;0.0;0.0;0.0;0.0502863528425757;0.0;0.0;0.0;0.0740326861293476;0.1442938957955021;0.0;0.0;0.0;0.4352563207151836;0.2961307445173907;0.0;0.0;0.0;0.0;0.0
54;14;16629;7575;52.97;0.0314537782892213;96.85;0.0;0.0;0.0;0.0621782178217821;0.0324752475247524;0.0;0.0;0.0766996699669967;0.1947194719471947;0.0;0.0;0.0;0.0;0.3005940594059406;0.0;0.0;0.3333333333333333;0.0;0.0
54;15;19629;9629;49.1;0.0363290632506004;96.37;0.0;0.0;0.0;0.0911828850347907;0.0;0.0;0.0;0.0716585315193685;0.2954616263371066;0.0;0.0;0.0;0.3219441271160037;0.0;0.2197528299927303;0.0;0.0;0.0;0.0
54;16;20139;10426;45.81;0.0447132123877588;95.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3358910416267024;0.0;0.0;0.0;0.3257241511605601;0.0;0.0;0.0;0.0;0.3383848072127374;0.0
54;17;26300;10600;57.54;0.0508595988538682;94.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2967924528301887;0.350566037735849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1854716981132075;0.1671698113207547;0.0
54;18;24975;10592;55.6;0.0449053201082055;95.51;0.0;0.0;0.0333270392749244;0.0;0.0224697885196374;0.0;0.0;0.0822318731117824;0.3244901812688822;0.0;0.0;0.0;0.2596299093655589;0.0;0.2778512084592145;0.0;0.0;0.0;0.0
54;19;25246;11534;52.31;0.0419470055652462;95.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2488295474250043;0.0;0.0;0.0;0.3549505808912779;0.0;0.3962198716837177;0.0;0.0;0.0;0.0
54;20;21105;10314;49.41;0.0339078306481828;96.61;0.0;0.0;0.0;0.1487298817141749;0.0;0.0;0.0;0.0457630405274384;0.3335272445220089;0.0;0.0;0.0;0.3380841574558852;0.0;0.1338956757804925;0.0;0.0;0.0;0.0
54;21;18366;8080;54.38;0.0355693482931487;96.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0375;0.0904702970297029;0.3266089108910891;0.0;0.0;0.0;0.3099009900990099;0.0;0.0;0.235519801980198;0.0;0.0;0.0
54;22;15533;6922;54.18;0.0273991850498805;97.26;0.0;0.0;0.0;0.0231147067321583;0.0;0.0;0.0;0.0;0.2051430222479052;0.0;0.0;0.0;0.4979774631609361;0.0;0.2737648078590003;0.0;0.0;0.0;0.0
54;23;17469;6828;59.04;0.0458356623812185;95.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3999707088459285;0.2514645577035735;0.0;0.0;0.0;0.1417691857059168;0.0;0.2067955477445811;0.0;0.0;0.0;0.0
55;1;10481;5023;48.34;0.0723915050784856;92.76;0.0;0.0;0.0;0.408321720087597;0.0;0.0;0.0;0.0;0.3925940672904638;0.0;0.0;0.0;0.0;0.0;0.0;0.1990842126219391;0.0;0.0;0.0
55;2;9475;4466;49.22;0.0717106630638121;92.83;0.0;0.0;0.0;0.0987460815047022;0.0;0.0;0.0;0.0;0.2523510971786833;0.0;0.0;0.0;0.3145991939095387;0.0;0.3343036274070757;0.0;0.0;0.0;0.0
55;3;8320;3872;50.84;0.0533007334963325;94.67;0.1004648760330578;0.0;0.0369318181818181;0.0;0.0;0.0;0.0;0.0;0.2520661157024793;0.0;0.0;0.0;0.2618801652892562;0.0;0.3486570247933884;0.0;0.0;0.0;0.0
55;4;6774;3533;44.66;0.0576153640970925;94.24;0.0;0.0;0.0;0.7155392018114917;0.0;0.0;0.0;0.0;0.2844607981885083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;5;6316;2983;49.53;0.0643036386449184;93.57;0.0;0.0;0.0;0.6855514582634932;0.0;0.0;0.0;0.0;0.3144485417365069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;6;7111;3920;41.72;0.054054054054054;94.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2752551020408163;0.0;0.0;0.0;0.2561224489795918;0.0;0.0;0.0;0.0;0.4686224489795918;0.0
55;7;8403;4197;47.4;0.0504524886877828;94.95;0.1045985227543483;0.0;0.0;0.3614486538003336;0.0;0.0;0.0;0.0;0.3099833214200619;0.0;0.0;0.0;0.2239695020252561;0.0;0.0;0.0;0.0;0.0;0.0
55;8;9760;5317;42.22;0.0571023231069338;94.29;0.0;0.0;0.0;0.3310137295467368;0.0;0.0;0.0;0.0;0.2518337408312958;0.0;0.0;0.0;0.1593003573443671;0.0;0.0;0.2578521722776001;0.0;0.0;0.0
55;9;7641;4090;43.97;0.0446157439850502;95.54;0.2875305623471882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3083129584352078;0.0;0.0;0.0;0.0;0.0;0.0;0.2474327628361858;0.0;0.1567237163814181;0.0
55;10;9861;4808;47.92;0.0638629283489096;93.61;0.0;0.0;0.0;0.3514975041597338;0.0;0.0;0.0;0.0;0.3444259567387687;0.0;0.0;0.0;0.2102745424292845;0.0;0.0;0.0;0.0;0.0;0.0938019966722129
55;11;6156;3142;46.26;0.0501813784764208;94.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3119032463399109;0.0;0.0;0.0;0.2749840865690643;0.0;0.0;0.0;0.0;0.4131126670910248;0.0
55;12;8710;4522;45.04;0.0553582619594735;94.46;0.0367094206103494;0.0;0.0;0.2649270234409553;0.0;0.0;0.0;0.0;0.3299425033171163;0.0;0.0;0.0;0.3684210526315789;0.0;0.0;0.0;0.0;0.0;0.0
55;13;8589;4639;43.36;0.0464542651593011;95.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.337357189049364;0.0;0.0;0.0;0.2375511963785298;0.0;0.0;0.2884242293597758;0.0;0.1366673852123302;0.0
55;14;6444;3333;45.24;0.0555398129781807;94.45;0.0;0.0;0.0;0.7497749774977498;0.0;0.0;0.0;0.0;0.2502250225022502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;15;9431;4965;43.17;0.0736940298507462;92.63;0.0;0.0;0.0;0.6549848942598188;0.0;0.0;0.0;0.0;0.3450151057401813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;16;7039;3025;55.53;0.0335463258785942;96.65;0.0363636363636363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2472727272727272;0.0;0.0;0.0;0.4538842975206612;0.0;0.0;0.0;0.0;0.2624793388429752;0.0
55;17;7834;3383;54.39;0.0531766022949902;94.68;0.0;0.0;0.0;0.0697605675436003;0.0;0.0;0.0;0.0688737806680461;0.2808158439255099;0.0;0.0;0.0;0.2914572864321608;0.0;0.0;0.0;0.0;0.2890925214306828;0.0
56;1;23714;12132;46.94;0.0358420090598426;96.42;0.0;0.0542367293109132;0.0;0.0;0.0;0.0;0.0;0.0452522255192878;0.180844048796571;0.0;0.0;0.0;0.0;0.0;0.4247444774151006;0.0;0.2298878997692054;0.0;0.0650346191889218
56;2;26735;14207;44.41;0.0441364462087061;95.59;0.0;0.0;0.0;0.1366931794185964;0.2559301752657141;0.0;0.0;0.0;0.1703385654958823;0.0;0.0;0.0;0.0;0.0;0.2208770324487928;0.0;0.2161610473710143;0.0;0.0
56;3;26201;12959;46.15;0.0815082571408321;91.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1461532525657844;0.2794197083108264;0.0;0.0;0.0;0.0;0.0;0.5744270391233891;0.0;0.0;0.0;0.0
56;4;29201;14299;48.76;0.0443122577195562;95.57;0.0;0.0;0.0;0.5605287083012798;0.0;0.0;0.0;0.0;0.2115532554724106;0.0;0.0;0.0;0.2279180362263095;0.0;0.0;0.0;0.0;0.0;0.0
56;5;31770;15553;48.16;0.055734320927691;94.43;0.0;0.0781842731305857;0.0;0.0;0.2278660065582202;0.0;0.0;0.0762553848132193;0.2225294155468398;0.0;0.0;0.0;0.0;0.0;0.3951649199511348;0.0;0.0;0.0;0.0
56;6;31564;15297;48.95;0.0507601613403661;94.92;0.0;0.0527554422435771;0.0;0.0;0.0;0.0;0.0;0.1600313787017062;0.2115447473360789;0.0;0.0;0.0;0.0;0.0;0.3483035889390076;0.0;0.2273648427796299;0.0;0.0
56;7;22011;10414;50.71;0.040184331797235;95.98;0.0;0.0428269637027078;0.0;0.3120798924524678;0.192049164586134;0.0;0.0;0.0972729018628768;0.1982907624351834;0.0;0.0;0.0;0.1574803149606299;0.0;0.0;0.0;0.0;0.0;0.0
56;8;19469;9116;50.95;0.0453450623101895;95.47;0.0;0.0606625713032031;0.0;0.0;0.0;0.0;0.0;0.0852347520842474;0.2301448003510311;0.0;0.0;0.0;0.0;0.0;0.2260860026327336;0.0;0.3320535322509872;0.0;0.0658183413777972
56;9;20084;9801;49.13;0.0406225528582615;95.94;0.0;0.1845730027548209;0.0;0.0499948984797469;0.0923375165799408;0.0;0.0;0.0;0.1546780940720334;0.0;0.0;0.0;0.0;0.0;0.1718192021222324;0.0;0.2762983369043975;0.0;0.0702989490868278
56;10;25355;13166;45.53;0.0466328747284576;95.34;0.0;0.0;0.0;0.0883335865107094;0.3887285432173781;0.0;0.0;0.0;0.2226188667780647;0.0;0.0;0.0;0.0;0.0;0.3003190034938477;0.0;0.0;0.0;0.0
56;11;25803;13019;46.82;0.0512315988922897;94.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1661417927644212;0.2421076887625777;0.0;0.0;0.0;0.0;0.0;0.4744604040248867;0.0;0.0;0.0;0.1172901144481143
56;12;31390;15075;49.31;0.0526018099547511;94.74;0.0;0.0;0.0;0.0;0.3198673300165837;0.0;0.0;0.0874958540630182;0.1649751243781094;0.0;0.0;0.0;0.0;0.0;0.4276616915422885;0.0;0.0;0.0;0.0
56;13;29476;14565;47.83;0.0528677331252438;94.71;0.0;0.0;0.0316512186749056;0.1640920013731548;0.2254033642293168;0.0;0.0;0.0537590113285272;0.2123583934088568;0.0;0.0;0.0;0.0;0.0;0.3127360109852385;0.0;0.0;0.0;0.0
56;14;27655;13858;47.01;0.0543841692255203;94.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0774282003175061;0.2309857122239861;0.0;0.0;0.0;0.2958579881656805;0.0;0.3957280992928272;0.0;0.0;0.0;0.0
56;15;30110;15532;45.23;0.0581529319022497;94.18;0.0;0.0370203450939994;0.0;0.0;0.0;0.0;0.0;0.0843420036054597;0.2169714138552665;0.0;0.0;0.0;0.0;0.0;0.3763842389904713;0.0;0.285281998454803;0.0;0.0
56;16;24197;12267;46.81;0.0469272006837075;95.31;0.0;0.0;0.0;0.057634303415668;0.0;0.0;0.0;0.0996168582375478;0.2111355669682889;0.0;0.0;0.0;0.0;0.0;0.3351267628597049;0.0;0.2964865085187902;0.0;0.0
56;17;32644;16128;48.23;0.0457369386426838;95.43;0.0;0.0;0.0;0.0;0.2250744047619047;0.0;0.0;0.0851314484126984;0.2145957341269841;0.0;0.0;0.0;0.0;0.0;0.4751984126984127;0.0;0.0;0.0;0.0
56;18;31342;16600;44.55;0.0448791714614499;95.51;0.0;0.0;0.0;0.0;0.2820481927710843;0.0;0.0;0.0640963855421686;0.2029518072289156;0.0;0.0;0.0;0.0;0.0;0.4509036144578313;0.0;0.0;0.0;0.0
56;19;21969;11198;47.12;0.0361508004820106;96.38;0.0;0.0208965886765493;0.0;0.0;0.0357206644043579;0.0;0.0;0.0358099660653688;0.1509198071084122;0.0;0.0;0.0;0.0;0.0;0.496606536881586;0.0;0.2600464368637256;0.0;0.0
56;20;30313;15516;46.62;0.0410383189122373;95.9;0.0;0.0608404227893787;0.0;0.0;0.0;0.0;0.0;0.0589069347770043;0.1843903067800979;0.0;0.0;0.0;0.0;0.0;0.3946893529260118;0.0;0.3011729827275071;0.0;0.0
56;21;23701;11559;48.57;0.0516859463450652;94.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0537243706202958;0.2012284799723159;0.0;0.0;0.0;0.0;0.0;0.3904316982437927;0.0;0.3546154511635954;0.0;0.0
57;1;29281;10776;61.98;0.0320668283481541;96.79;0.0;0.0;0.0;0.1614699331848552;0.0;0.0;0.0;0.1607275426874536;0.2984409799554566;0.0;0.0;0.0;0.2601150705270972;0.0;0.0;0.0788789903489235;0.0;0.0;0.0403674832962138
57;2;26862;14250;44.73;0.0402101434633259;95.98;0.0425964912280701;0.0;0.0;0.2366315789473684;0.0;0.0;0.0;0.0;0.2275087719298245;0.0;0.0;0.0;0.0667368421052631;0.0;0.0;0.2551578947368421;0.0;0.1713684210526316;0.0
57;3;22309;10041;52.6;0.0504964539007092;94.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0631411214022507;0.4200776815058261;0.0;0.0;0.0;0.1830494970620456;0.0;0.3337317000298775;0.0;0.0;0.0;0.0
57;4;23999;10963;51.84;0.0515615537676269;94.84;0.0;0.0;0.0;0.1696615889811183;0.0;0.0;0.0;0.0;0.3447961324454985;0.0;0.0;0.0;0.0890267262610599;0.0;0.0;0.2562254857247104;0.0;0.1402900665876128;0.0
57;5;27831;13097;50.91;0.0413555848338457;95.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0603191570588684;0.3287012292891502;0.0;0.0;0.0;0.2462395968542414;0.0;0.0;0.0;0.0;0.3647400167977399;0.0
57;6;27474;10049;62.03;0.0368062877408223;96.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0590108468504328;0.3062991342422131;0.0;0.0;0.0260722459946263;0.2983381430988158;0.0;0.2672902776395661;0.0;0.0;0.0;0.0429893521743457
57;7;30323;13994;51.82;0.0421629021218343;95.78;0.0;0.0;0.0390881806488495;0.4239674146062598;0.0;0.0;0.0;0.0397313134200371;0.3452193797341717;0.0;0.0;0.0;0.1519937115906817;0.0;0.0;0.0;0.0;0.0;0.0
57;8;27203;9553;63.45;0.0392235743739314;96.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0513974667643672;0.4089814717889668;0.0;0.0;0.0;0.2638961582748875;0.0;0.2757249031717785;0.0;0.0;0.0;0.0
57;9;23055;8966;59.67;0.0357066035706603;96.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39895159491412;0.0;0.0;0.0;0.3602498327013161;0.0;0.0;0.0;0.0;0.2407985723845639;0.0
57;10;30928;11576;60.84;0.0442536327608982;95.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1738942639944713;0.3939184519695922;0.0;0.0;0.0;0.2706461644782308;0.0;0.1615411195577056;0.0;0.0;0.0;0.0
57;11;22291;8910;58.37;0.0397672162948593;96.02;0.0;0.0;0.0;0.1112233445566778;0.0;0.0;0.0;0.0794612794612794;0.2744107744107744;0.0;0.0;0.0;0.353759820426487;0.0;0.1811447811447811;0.0;0.0;0.0;0.0
57;12;22994;8914;59.6;0.0404736275565123;95.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0675342158402513;0.2844962979582679;0.0;0.0;0.0;0.305137985191833;0.0;0.3428315010096477;0.0;0.0;0.0;0.0
57;13;25756;11546;53.7;0.031863156129465;96.81;0.0;0.0;0.0;0.2589641434262948;0.0;0.0;0.0;0.0629655291875974;0.2394768751082626;0.0;0.0;0.0;0.2209423176857786;0.0;0.0;0.0;0.0;0.2176511345920665;0.0
57;14;28429;12081;55.67;0.0414187098309926;95.86;0.0386557404188395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3471566923267941;0.0;0.0;0.0;0.2642165383660293;0.0;0.0;0.2815992053637944;0.0;0.0;0.0683718235245426
57;15;34285;14866;54.63;0.0443558755464129;95.56;0.0;0.0;0.0432530606753666;0.0;0.0;0.0;0.0;0.0833445445984124;0.2799004439660971;0.0;0.0;0.0;0.1692452576348715;0.0;0.4242566931252522;0.0;0.0;0.0;0.0
57;16;31654;15642;48.16;0.0467426412334694;95.33;0.0;0.0;0.0;0.251949878532157;0.0;0.0;0.0;0.0685334356220432;0.317926096407109;0.0;0.0;0.0;0.1557345607978519;0.0;0.0;0.0;0.0;0.2058560286408387;0.0
57;17;26088;12755;48.63;0.0482763766601999;95.17;0.0;0.0;0.0;0.2466483731869855;0.0;0.0;0.0;0.0;0.337593100744806;0.0;0.0;0.0;0.0602900823206585;0.0;0.0;0.1984319874558996;0.0;0.1570364562916503;0.0
57;18;33534;13834;56.86;0.0436225371586588;95.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0893450918028046;0.3737892149775914;0.0;0.0;0.0;0.2527107127367355;0.1209339308948966;0.0;0.0;0.0;0.1632210495879716;0.0
57;19;30216;13719;53.23;0.0292931437062194;97.07;0.0;0.0;0.0;0.2683140170566367;0.1664115460310518;0.0;0.0;0.0318536336467672;0.2850790873970406;0.0;0.0;0.0;0.0415482178001312;0.0;0.0;0.0;0.0;0.2067934980683723;0.0
57;20;25525;12310;49.91;0.0371529135705905;96.28;0.0;0.0;0.0;0.2515840779853777;0.0;0.0;0.0;0.0;0.3456539398862713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0800974817221771;0.3226645004061738;0.0
57;21;22396;11131;47.74;0.0490388722768047;95.1;0.0;0.0;0.0;0.290539933519001;0.0;0.0;0.0;0.0;0.2996136914922289;0.0;0.0;0.0;0.0938819513071601;0.0;0.0;0.0;0.0;0.3159644236816099;0.0
57;22;33467;13449;57.61;0.052019454430112;94.8;0.0;0.0;0.0;0.3951966688973158;0.0;0.0;0.0;0.0457283069373187;0.3934121496022009;0.0;0.0;0.0;0.1656628745631645;0.0;0.0;0.0;0.0;0.0;0.0
57;23;23490;12291;45.37;0.0421602244389027;95.78;0.0;0.0;0.0267675534944268;0.2287852900496298;0.0;0.0;0.0;0.0469449190464567;0.2893987470506875;0.0;0.0;0.0;0.0938084777479456;0.0;0.3142950126108534;0.0;0.0;0.0;0.0
57;24;30905;12323;58.31;0.0436166084594489;95.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1148259352430414;0.3137223078795748;0.0;0.0;0.0;0.1491519922096892;0.0;0.0;0.0;0.0;0.4222997646676945;0.0
57;25;26485;9468;62.4;0.0492066680056236;95.08;0.0;0.0;0.0;0.3845585128855091;0.0;0.0;0.0;0.0752006759611322;0.4241656104773975;0.0;0.0;0.0;0.1160752006759611;0.0;0.0;0.0;0.0;0.0;0.0
57;26;30075;12850;56.1;0.0266626268747159;97.33;0.0;0.0;0.0217120622568093;0.0;0.0;0.0;0.0;0.050272373540856;0.2270817120622568;0.0216342412451361;0.0;0.0;0.311284046692607;0.0;0.3125291828793774;0.0;0.0;0.0;0.0554863813229572
57;27;36056;14518;58.2;0.0367569002123142;96.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0520044083207053;0.2395646783303485;0.0;0.0;0.0;0.1146163383386141;0.0;0.0;0.5068880011020802;0.0;0.0;0.0869265739082518
58;1;11280;5552;48.16;0.0506155950752394;94.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1354466858789625;0.2982708933717579;0.0;0.0;0.0;0.3045749279538905;0.0;0.0;0.0;0.0;0.2617074927953891;0.0
58;2;10443;5704;41.27;0.0699494537746616;93.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1384992987377279;0.3034712482468443;0.0;0.0;0.0;0.3709677419354839;0.0;0.0;0.0;0.0;0.1870617110799439;0.0
58;3;11263;6111;43.51;0.0394530022005658;96.05;0.0;0.0;0.0;0.0;0.3582065128456881;0.0;0.0;0.0868924889543446;0.2513500245459008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3035509736540664;0.0
58;4;8980;5095;40.22;0.0508569299552906;94.91;0.0;0.0;0.0;0.3307163886162905;0.0;0.0;0.0;0.0873405299313052;0.2533856722276741;0.0;0.0;0.0;0.3285574092247301;0.0;0.0;0.0;0.0;0.0;0.0
58;5;11335;5509;49.3;0.0414129110840438;95.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0891268832819023;0.3062261753494282;0.0;0.0;0.0;0.2401524777636594;0.0;0.0;0.0;0.0;0.36449446360501;0.0
58;6;8379;3838;51.12;0.06298828125;93.7;0.0;0.0;0.0;0.0;0.4233976029181865;0.0;0.0;0.1073475768629494;0.2876498176133403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1816050026055237;0.0
58;7;9429;4196;52.84;0.0564425455363166;94.36;0.0;0.1494280266920877;0.0;0.0;0.0;0.0;0.0;0.1470448045757864;0.2840800762631077;0.0;0.0;0.0;0.2204480457578646;0.0;0.1515729265967588;0.0;0.0;0.0;0.0474261201143946
58;8;11099;6227;41.25;0.0450851096457598;95.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0727477115786092;0.2302874578448691;0.0;0.0;0.0;0.2749317488357154;0.0;0.0;0.0;0.0;0.3502489160109202;0.0717841657298859
58;9;8142;3619;53.16;0.0511274252753015;94.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1246200607902735;0.2904117159436308;0.0;0.0;0.0;0.4365846919038408;0.0;0.0;0.0;0.0;0.1483835313622547;0.0
58;10;10077;5654;40.19;0.0618881699021071;93.81;0.0;0.0;0.0;0.242483197736116;0.0;0.0;0.0;0.0840113194198797;0.2155995755217545;0.0;0.0;0.0;0.4579059073222497;0.0;0.0;0.0;0.0;0.0;0.0
58;11;8808;3919;52.58;0.0617668182906392;93.82;0.0;0.0;0.0;0.0;0.064046950752743;0.0;0.0;0.0819086501658586;0.2260780811431487;0.0;0.0;0.0;0.3557029854554733;0.0;0.0;0.2722633324827762;0.0;0.0;0.0
58;12;7937;3295;55.32;0.0707839819514946;92.92;0.0;0.0;0.0;0.0;0.1332321699544764;0.0;0.0;0.0983308042488619;0.3153262518968133;0.0;0.0;0.0;0.2922610015174506;0.0;0.0;0.1608497723823975;0.0;0.0;0.0
58;13;7977;3429;54.37;0.0579670329670329;94.2;0.0;0.1796442111402741;0.0;0.0;0.0;0.0;0.0;0.0904053659959171;0.2026829979585885;0.0;0.0;0.1044036162146398;0.0;0.0;0.0;0.0;0.0;0.2607174103237095;0.1621463983668708
58;14;7314;2954;56.43;0.0731095073737056;92.69;0.0;0.0;0.0;0.2281651997291807;0.0;0.0;0.0;0.1188219363574813;0.1838185511171293;0.0;0.0;0.0;0.3019634394041977;0.0;0.1672308733920108;0.0;0.0;0.0;0.0
58;15;11991;6498;43.67;0.0379034646135623;96.21;0.0;0.0;0.0;0.4732225300092336;0.157433056325023;0.0;0.0;0.0815635580178516;0.2877808556478916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58;16;7611;3860;47.29;0.0378863409770687;96.21;0.0;0.0740932642487046;0.0;0.2800518134715026;0.2575129533678756;0.0;0.0;0.0694300518134715;0.2466321243523316;0.0722797927461139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58;17;9915;5902;37.29;0.0508201994210357;94.92;0.0;0.2799051169095222;0.0;0.0;0.3642832937987123;0.0;0.0;0.0;0.2333107421213148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1225008471704506;0.0
59;1;42836;19594;52.03;0.0464742809869093;95.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2953965499642748;0.3740430744105338;0.0;0.0;0.0;0.1400939062978462;0.0;0.1904664693273451;0.0;0.0;0.0;0.0
59;2;57375;27674;49.32;0.0483493810178817;95.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0691985256919852;0.3433547734335477;0.0;0.0;0.0;0.2085350870853508;0.0;0.3037869480378695;0.0;0.0;0.0;0.0751246657512466
59;3;35483;14060;58.79;0.0385009915885933;96.15;0.1982930298719772;0.0;0.0;0.2344238975817923;0.0;0.0;0.0;0.0;0.3976529160739687;0.0;0.0;0.0;0.1696301564722617;0.0;0.0;0.0;0.0;0.0;0.0
59;4;46354;22059;50.21;0.0441960223579877;95.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0929325898726143;0.3147468153588104;0.0;0.0;0.0;0.2692778457772338;0.0;0.3230427489913414;0.0;0.0;0.0;0.0
59;5;36791;17065;51.37;0.0461684645911352;95.38;0.2609434515089364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3805449750952241;0.0;0.0;0.0;0.1216525051274538;0.0;0.2368590682683856;0.0;0.0;0.0;0.0
