Département,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimés,Binôme,Voix,NbSieges
47,238582,144845,93737,2713,1972,89052,Binôme Divers gauche,250,0
47,238582,144845,93737,2713,1972,89052,Binôme écologiste,501,0
47,238582,144845,93737,2713,1972,89052,Binôme Divers,3028,0
47,238582,144845,93737,2713,1972,89052,Binôme Divers centre,1521,0
47,238582,144845,93737,2713,1972,89052,Binôme d'union au centre et à droite,21554,0
47,238582,144845,93737,2713,1972,89052,Binôme Divers droite,15662,0
47,238582,144845,93737,2713,1972,89052,Binôme Rassemblement National,13699,0
50,379725,255669,124056,4987,2184,116885,Binôme Divers droite,36655,0
50,379725,255669,124056,4987,2184,116885,Binôme Rassemblement National,19965,0
52,129990,82853,47137,1608,1093,44436,Binôme Divers droite,11348,0
52,129990,82853,47137,1608,1093,44436,Binôme Rassemblement National,9991,0
51,375152,267249,107903,3378,1601,102924,Binôme Union à droite,737,0
51,375152,267249,107903,3378,1601,102924,Binôme Divers droite,19254,0
51,375152,267249,107903,3378,1601,102924,Binôme Rassemblement National,24435,0
46,136740,76780,59960,3836,2538,53586,Binôme du Parti communiste français,2892,0
46,136740,76780,59960,3836,2538,53586,Binôme de La France Insoumise,1434,0
46,136740,76780,59960,3836,2538,53586,Binôme du Parti Socialiste,8801,4
46,136740,76780,59960,3836,2538,53586,Binôme Union à gauche,8929,2
46,136740,76780,59960,3836,2538,53586,Binôme du Parti radical de gauche,1573,0
46,136740,76780,59960,3836,2538,53586,Binôme Divers gauche,8863,4
46,136740,76780,59960,3836,2538,53586,Binôme écologiste,937,0
46,136740,76780,59960,3836,2538,53586,Binôme d'union à gauche avec des écologistes,2586,0
46,136740,76780,59960,3836,2538,53586,Binôme Divers,1455,0
46,136740,76780,59960,3836,2538,53586,Binôme d'union au centre et à gauche,5734,2
46,136740,76780,59960,3836,2538,53586,Binôme La République en Marche,2100,0
46,136740,76780,59960,3836,2538,53586,Binôme Union au centre,2258,0
46,136740,76780,59960,3836,2538,53586,Binôme Union à droite,2727,0
45,450507,303650,146857,3718,1994,141145,Binôme Extrême gauche,120,0
45,450507,303650,146857,3718,1994,141145,Binôme du Parti communiste français,7043,0
45,450507,303650,146857,3718,1994,141145,Binôme de La France Insoumise,236,0
45,450507,303650,146857,3718,1994,141145,Binôme du Parti Socialiste,4575,0
45,450507,303650,146857,3718,1994,141145,Binôme Union à gauche,4689,0
45,450507,303650,146857,3718,1994,141145,Binôme Divers gauche,16403,0
45,450507,303650,146857,3718,1994,141145,Binôme écologiste,9908,0
45,450507,303650,146857,3718,1994,141145,Binôme d'union à gauche avec des écologistes,1105,0
45,450507,303650,146857,3718,1994,141145,Binôme Divers,60,0
45,450507,303650,146857,3718,1994,141145,Binôme Union au centre,1229,0
45,450507,303650,146857,3718,1994,141145,Binôme Divers centre,4957,0
45,450507,303650,146857,3718,1994,141145,Binôme des Républicains,48334,0
45,450507,303650,146857,3718,1994,141145,Binôme Divers droite,11063,0
45,450507,303650,146857,3718,1994,141145,Binôme Rassemblement National,31423,0
44,1030222,709975,320247,9367,4098,306782,Binôme Extrême gauche,170,0
44,1030222,709975,320247,9367,4098,306782,Binôme du Parti communiste français,7284,0
44,1030222,709975,320247,9367,4098,306782,Binôme de La France Insoumise,6147,0
44,1030222,709975,320247,9367,4098,306782,Binôme du Parti Socialiste,9383,0
44,1030222,709975,320247,9367,4098,306782,Binôme Union à gauche,18143,0
44,1030222,709975,320247,9367,4098,306782,Binôme du Parti radical de gauche,660,0
44,1030222,709975,320247,9367,4098,306782,Binôme Divers gauche,64021,0
44,1030222,709975,320247,9367,4098,306782,Binôme écologiste,3861,0
44,1030222,709975,320247,9367,4098,306782,Binôme d'union à gauche avec des écologistes,29872,0
44,1030222,709975,320247,9367,4098,306782,Binôme Divers,7360,0
44,1030222,709975,320247,9367,4098,306782,Binôme Régionaliste,893,0
44,1030222,709975,320247,9367,4098,306782,Binôme d'union au centre et à gauche,1529,0
44,1030222,709975,320247,9367,4098,306782,Binôme La République en Marche,11473,0
43,178472,106782,71690,5247,2253,64190,Binôme de La France Insoumise,662,0
43,178472,106782,71690,5247,2253,64190,Binôme Union à gauche,4367,0
43,178472,106782,71690,5247,2253,64190,Binôme Divers gauche,7962,4
43,178472,106782,71690,5247,2253,64190,Binôme écologiste,1083,0
43,178472,106782,71690,5247,2253,64190,Binôme d'union à gauche avec des écologistes,1278,0
43,178472,106782,71690,5247,2253,64190,Binôme Divers,1249,0
43,178472,106782,71690,5247,2253,64190,Binôme Divers centre,6749,4
43,178472,106782,71690,5247,2253,64190,Binôme d'union au centre et à droite,3201,2
43,178472,106782,71690,5247,2253,64190,Binôme des Républicains,5758,2
43,178472,106782,71690,5247,2253,64190,Binôme Union à droite,5836,2
43,178472,106782,71690,5247,2253,64190,Binôme Divers droite,24932,10
42,504549,352933,151616,3905,1867,145844,Binôme Extrême gauche,401,0
42,504549,352933,151616,3905,1867,145844,Binôme du Parti communiste français,1605,0
42,504549,352933,151616,3905,1867,145844,Binôme du Parti Socialiste,7572,0
42,504549,352933,151616,3905,1867,145844,Binôme Union à gauche,14780,0
42,504549,352933,151616,3905,1867,145844,Binôme du Parti radical de gauche,0,0
42,504549,352933,151616,3905,1867,145844,Binôme Divers gauche,6199,0
42,504549,352933,151616,3905,1867,145844,Binôme écologiste,4213,0
42,504549,352933,151616,3905,1867,145844,Binôme d'union à gauche avec des écologistes,9877,0
42,504549,352933,151616,3905,1867,145844,Binôme Divers,2912,0
42,504549,352933,151616,3905,1867,145844,Binôme La République en Marche,3883,0
42,504549,352933,151616,3905,1867,145844,Binôme Union au centre,1610,0
42,504549,352933,151616,3905,1867,145844,Binôme Divers centre,3127,0
42,504549,352933,151616,3905,1867,145844,Binôme d'union au centre et à droite,5152,0
42,504549,352933,151616,3905,1867,145844,Binôme des Républicains,9065,0
42,504549,352933,151616,3905,1867,145844,Binôme Union à droite,15367,0
42,504549,352933,151616,3905,1867,145844,Binôme Divers droite,34303,0
42,504549,352933,151616,3905,1867,145844,Binôme Droite souverainiste,85,0
41,242554,155586,86968,2475,1402,83091,Binôme du Parti communiste français,1853,0
41,242554,155586,86968,2475,1402,83091,Binôme du Parti Socialiste,1952,0
41,242554,155586,86968,2475,1402,83091,Binôme Union à gauche,1393,0
41,242554,155586,86968,2475,1402,83091,Binôme Divers gauche,6481,0
41,242554,155586,86968,2475,1402,83091,Binôme écologiste,2611,0
41,242554,155586,86968,2475,1402,83091,Binôme d'union à gauche avec des écologistes,8055,0
41,242554,155586,86968,2475,1402,83091,Binôme Divers,1324,0
41,242554,155586,86968,2475,1402,83091,Binôme d'union au centre et à gauche,1701,0
41,242554,155586,86968,2475,1402,83091,Binôme du Modem,2267,0
41,242554,155586,86968,2475,1402,83091,Binôme Union au centre,429,0
40,318685,190306,128379,4591,2971,120817,Binôme Extrême gauche,255,0
40,318685,190306,128379,4591,2971,120817,Binôme de La France Insoumise,2960,0
40,318685,190306,128379,4591,2971,120817,Binôme du Parti Socialiste,29778,2
40,318685,190306,128379,4591,2971,120817,Binôme Union à gauche,20859,0
40,318685,190306,128379,4591,2971,120817,Binôme Divers gauche,2881,0
40,318685,190306,128379,4591,2971,120817,Binôme écologiste,5241,0
40,318685,190306,128379,4591,2971,120817,Binôme d'union au centre et à gauche,2235,0
40,318685,190306,128379,4591,2971,120817,Binôme Union au centre,3913,0
40,318685,190306,128379,4591,2971,120817,Binôme Divers centre,4083,0
40,318685,190306,128379,4591,2971,120817,Binôme d'union au centre et à droite,13212,0
40,318685,190306,128379,4591,2971,120817,Binôme des Républicains,1011,0
40,318685,190306,128379,4591,2971,120817,Binôme Union à droite,10268,0
40,318685,190306,128379,4591,2971,120817,Binôme Divers droite,9101,0
39,187132,120424,66708,3636,1635,61437,Binôme de La France Insoumise,1645,0
39,187132,120424,66708,3636,1635,61437,Binôme Union à gauche,3243,0
39,187132,120424,66708,3636,1635,61437,Binôme Divers gauche,10481,0
39,187132,120424,66708,3636,1635,61437,Binôme écologiste,2943,0
39,187132,120424,66708,3636,1635,61437,Binôme Divers,167,0
39,187132,120424,66708,3636,1635,61437,Binôme La République en Marche,4055,0
39,187132,120424,66708,3636,1635,61437,Binôme Union au centre,505,0
39,187132,120424,66708,3636,1635,61437,Binôme des Républicains,3093,0
39,187132,120424,66708,3636,1635,61437,Binôme Union à droite,12163,0
39,187132,120424,66708,3636,1635,61437,Binôme Divers droite,15237,2
39,187132,120424,66708,3636,1635,61437,Binôme Rassemblement National,7905,0
46,136740,76780,59960,3836,2538,53586,Binôme Divers droite,495,0
46,136740,76780,59960,3836,2538,53586,Binôme Rassemblement National,2802,0
44,1030222,709975,320247,9367,4098,306782,Binôme du Modem,3309,0
44,1030222,709975,320247,9367,4098,306782,Binôme Union au centre,6194,0
44,1030222,709975,320247,9367,4098,306782,Binôme Divers centre,4250,0
44,1030222,709975,320247,9367,4098,306782,Binôme d'union au centre et à droite,15261,0
44,1030222,709975,320247,9367,4098,306782,Binôme de l'Union des Démocrates et des Indépendants,4464,0
44,1030222,709975,320247,9367,4098,306782,Binôme des Républicains,836,0
44,1030222,709975,320247,9367,4098,306782,Binôme Union à droite,24850,0
44,1030222,709975,320247,9367,4098,306782,Binôme Divers droite,60591,0
44,1030222,709975,320247,9367,4098,306782,Binôme Droite souverainiste,406,0
44,1030222,709975,320247,9367,4098,306782,Binôme Rassemblement National,25494,0
44,1030222,709975,320247,9367,4098,306782,Binôme d'Extrême droite,331,0
43,178472,106782,71690,5247,2253,64190,Binôme Rassemblement National,1113,0
42,504549,352933,151616,3905,1867,145844,Binôme Rassemblement National,25693,0
41,242554,155586,86968,2475,1402,83091,Binôme Divers centre,1117,0
41,242554,155586,86968,2475,1402,83091,Binôme d'union au centre et à droite,6094,0
41,242554,155586,86968,2475,1402,83091,Binôme de l'Union des Démocrates et des Indépendants,8683,0
41,242554,155586,86968,2475,1402,83091,Binôme des Républicains,2799,0
41,242554,155586,86968,2475,1402,83091,Binôme Union à droite,4883,0
41,242554,155586,86968,2475,1402,83091,Binôme Divers droite,14638,0
41,242554,155586,86968,2475,1402,83091,Binôme Rassemblement National,16811,0
40,318685,190306,128379,4591,2971,120817,Binôme Droite souverainiste,2284,0
40,318685,190306,128379,4591,2971,120817,Binôme Rassemblement National,12736,0
38,866087,590019,276068,6405,2702,266961,Binôme Extrême gauche,371,0
38,866087,590019,276068,6405,2702,266961,Binôme du Parti communiste français,2591,0
38,866087,590019,276068,6405,2702,266961,Binôme Union à gauche,20404,0
38,866087,590019,276068,6405,2702,266961,Binôme Divers gauche,11429,0
38,866087,590019,276068,6405,2702,266961,Binôme écologiste,1823,0
38,866087,590019,276068,6405,2702,266961,Binôme d'union à gauche avec des écologistes,63111,0
38,866087,590019,276068,6405,2702,266961,Binôme Divers,4310,0
38,866087,590019,276068,6405,2702,266961,Binôme La République en Marche,9312,0
38,866087,590019,276068,6405,2702,266961,Binôme Union au centre,8961,0
38,866087,590019,276068,6405,2702,266961,Binôme Divers centre,16681,0
38,866087,590019,276068,6405,2702,266961,Binôme d'union au centre et à droite,47370,0
38,866087,590019,276068,6405,2702,266961,Binôme des Républicains,18295,0
38,866087,590019,276068,6405,2702,266961,Binôme Union à droite,2484,0
38,866087,590019,276068,6405,2702,266961,Binôme Divers droite,13142,0
38,866087,590019,276068,6405,2702,266961,Binôme Droite souverainiste,374,0
38,866087,590019,276068,6405,2702,266961,Binôme Rassemblement National,46303,0
37,432389,298856,133533,4254,2418,126861,Binôme Extrême gauche,490,0
37,432389,298856,133533,4254,2418,126861,Binôme du Parti Socialiste,3215,0
37,432389,298856,133533,4254,2418,126861,Binôme Union à gauche,11437,0
37,432389,298856,133533,4254,2418,126861,Binôme Divers gauche,13161,0
37,432389,298856,133533,4254,2418,126861,Binôme écologiste,5341,0
37,432389,298856,133533,4254,2418,126861,Binôme d'union à gauche avec des écologistes,13048,0
37,432389,298856,133533,4254,2418,126861,Binôme La République en Marche,2022,0
37,432389,298856,133533,4254,2418,126861,Binôme Divers centre,2170,0
37,432389,298856,133533,4254,2418,126861,Binôme d'union au centre et à droite,16323,0
37,432389,298856,133533,4254,2418,126861,Binôme des Républicains,9895,0
37,432389,298856,133533,4254,2418,126861,Binôme Union à droite,8653,0
35,747373,486892,260481,6880,4083,249518,Binôme Extrême gauche,505,0
35,747373,486892,260481,6880,4083,249518,Binôme du Parti communiste français,4422,0
35,747373,486892,260481,6880,4083,249518,Binôme de La France Insoumise,3372,0
35,747373,486892,260481,6880,4083,249518,Binôme du Parti Socialiste,42587,0
35,747373,486892,260481,6880,4083,249518,Binôme Union à gauche,15178,0
35,747373,486892,260481,6880,4083,249518,Binôme Divers gauche,12647,0
35,747373,486892,260481,6880,4083,249518,Binôme écologiste,34951,0
35,747373,486892,260481,6880,4083,249518,Binôme d'union à gauche avec des écologistes,12976,0
35,747373,486892,260481,6880,4083,249518,Binôme Divers,10476,0
35,747373,486892,260481,6880,4083,249518,Binôme d'union au centre et à gauche,3680,0
35,747373,486892,260481,6880,4083,249518,Binôme La République en Marche,7805,0
35,747373,486892,260481,6880,4083,249518,Binôme du Modem,1443,0
36,165839,106373,59466,2166,1390,55910,Binôme du Parti communiste français,655,0
36,165839,106373,59466,2166,1390,55910,Binôme de La France Insoumise,466,0
36,165839,106373,59466,2166,1390,55910,Binôme du Parti Socialiste,923,0
36,165839,106373,59466,2166,1390,55910,Binôme Union à gauche,3345,0
36,165839,106373,59466,2166,1390,55910,Binôme Divers gauche,2478,0
36,165839,106373,59466,2166,1390,55910,Binôme écologiste,723,0
36,165839,106373,59466,2166,1390,55910,Binôme d'union à gauche avec des écologistes,5950,0
36,165839,106373,59466,2166,1390,55910,Binôme d'union au centre et à gauche,689,0
36,165839,106373,59466,2166,1390,55910,Binôme Divers centre,3686,0
36,165839,106373,59466,2166,1390,55910,Binôme de l'Union des Démocrates et des Indépendants,1831,0
36,165839,106373,59466,2166,1390,55910,Binôme des Républicains,2232,0
36,165839,106373,59466,2166,1390,55910,Binôme Union à droite,5397,0
36,165839,106373,59466,2166,1390,55910,Binôme Divers droite,15887,0
36,165839,106373,59466,2166,1390,55910,Binôme Rassemblement National,11648,0
34,819814,547041,272773,8346,4717,259710,Binôme Extrême gauche,375,0
34,819814,547041,272773,8346,4717,259710,Binôme du Parti communiste français,6431,0
34,819814,547041,272773,8346,4717,259710,Binôme de La France Insoumise,3728,0
34,819814,547041,272773,8346,4717,259710,Binôme du Parti Socialiste,50899,0
34,819814,547041,272773,8346,4717,259710,Binôme Union à gauche,15834,0
34,819814,547041,272773,8346,4717,259710,Binôme du Parti radical de gauche,609,0
34,819814,547041,272773,8346,4717,259710,Binôme Divers gauche,20873,0
34,819814,547041,272773,8346,4717,259710,Binôme écologiste,10314,0
34,819814,547041,272773,8346,4717,259710,Binôme d'union à gauche avec des écologistes,27545,0
33,1114458,742095,372363,9147,5568,357648,Binôme Extrême gauche,6869,0
33,1114458,742095,372363,9147,5568,357648,Binôme du Parti communiste français,5000,0
33,1114458,742095,372363,9147,5568,357648,Binôme de La France Insoumise,4549,0
33,1114458,742095,372363,9147,5568,357648,Binôme du Parti Socialiste,56139,2
33,1114458,742095,372363,9147,5568,357648,Binôme Union à gauche,33912,0
33,1114458,742095,372363,9147,5568,357648,Binôme Divers gauche,10652,0
33,1114458,742095,372363,9147,5568,357648,Binôme écologiste,11314,0
33,1114458,742095,372363,9147,5568,357648,Binôme d'union à gauche avec des écologistes,38280,0
33,1114458,742095,372363,9147,5568,357648,Binôme Divers,3411,0
33,1114458,742095,372363,9147,5568,357648,Binôme La République en Marche,18782,0
33,1114458,742095,372363,9147,5568,357648,Binôme Union au centre,10854,0
33,1114458,742095,372363,9147,5568,357648,Binôme Divers centre,13229,0
33,1114458,742095,372363,9147,5568,357648,Binôme d'union au centre et à droite,15662,0
33,1114458,742095,372363,9147,5568,357648,Binôme des Républicains,11427,0
32,145251,80030,65221,2767,1605,60849,Binôme Extrême gauche,111,0
32,145251,80030,65221,2767,1605,60849,Binôme du Parti communiste français,2030,0
32,145251,80030,65221,2767,1605,60849,Binôme Divers gauche,28176,10
32,145251,80030,65221,2767,1605,60849,Binôme écologiste,2681,0
32,145251,80030,65221,2767,1605,60849,Binôme Divers,2635,0
32,145251,80030,65221,2767,1605,60849,Binôme Union au centre,857,0
32,145251,80030,65221,2767,1605,60849,Binôme des Républicains,3735,0
32,145251,80030,65221,2767,1605,60849,Binôme Divers droite,15355,4
32,145251,80030,65221,2767,1605,60849,Binôme Rassemblement National,5269,0
31,897450,568396,329054,7609,4849,316596,Binôme Extrême gauche,679,0
31,897450,568396,329054,7609,4849,316596,Binôme de La France Insoumise,14509,0
31,897450,568396,329054,7609,4849,316596,Binôme Union à gauche,119958,0
31,897450,568396,329054,7609,4849,316596,Binôme Divers gauche,3053,0
31,897450,568396,329054,7609,4849,316596,Binôme écologiste,52857,0
31,897450,568396,329054,7609,4849,316596,Binôme Divers,2321,0
31,897450,568396,329054,7609,4849,316596,Binôme Union au centre,13359,0
31,897450,568396,329054,7609,4849,316596,Binôme Divers centre,8481,0
31,897450,568396,329054,7609,4849,316596,Binôme d'union au centre et à droite,16152,0
31,897450,568396,329054,7609,4849,316596,Binôme des Républicains,10008,0
31,897450,568396,329054,7609,4849,316596,Binôme Union à droite,10033,0
31,897450,568396,329054,7609,4849,316596,Binôme Divers droite,8013,0
37,432389,298856,133533,4254,2418,126861,Binôme Divers droite,22794,0
37,432389,298856,133533,4254,2418,126861,Binôme Rassemblement National,18312,0
35,747373,486892,260481,6880,4083,249518,Binôme Union au centre,5420,0
35,747373,486892,260481,6880,4083,249518,Binôme Divers centre,9761,0
35,747373,486892,260481,6880,4083,249518,Binôme d'union au centre et à droite,18487,0
35,747373,486892,260481,6880,4083,249518,Binôme des Républicains,1003,0
35,747373,486892,260481,6880,4083,249518,Binôme Union à droite,2219,0
35,747373,486892,260481,6880,4083,249518,Binôme Divers droite,28395,0
35,747373,486892,260481,6880,4083,249518,Binôme Rassemblement National,34191,0
34,819814,547041,272773,8346,4717,259710,Binôme Divers,15301,0
34,819814,547041,272773,8346,4717,259710,Binôme La République en Marche,4840,0
34,819814,547041,272773,8346,4717,259710,Binôme Divers centre,11632,0
34,819814,547041,272773,8346,4717,259710,Binôme des Républicains,2600,0
34,819814,547041,272773,8346,4717,259710,Binôme Union à droite,5837,0
34,819814,547041,272773,8346,4717,259710,Binôme Divers droite,8384,0
34,819814,547041,272773,8346,4717,259710,Binôme Droite souverainiste,2732,0
34,819814,547041,272773,8346,4717,259710,Binôme Rassemblement National,71776,0
33,1114458,742095,372363,9147,5568,357648,Binôme Union à droite,13073,0
33,1114458,742095,372363,9147,5568,357648,Binôme Divers droite,32133,0
33,1114458,742095,372363,9147,5568,357648,Binôme Droite souverainiste,1017,0
33,1114458,742095,372363,9147,5568,357648,Binôme Rassemblement National,60545,0
33,1114458,742095,372363,9147,5568,357648,Binôme Union Extrême droite,3341,0
33,1114458,742095,372363,9147,5568,357648,Binôme d'Extrême droite,7459,0
31,897450,568396,329054,7609,4849,316596,Binôme Rassemblement National,57173,0
30,543212,361476,181736,4893,2944,173899,Binôme Divers gauche,16869,2
30,543212,361476,181736,4893,2944,173899,Binôme écologiste,762,0
30,543212,361476,181736,4893,2944,173899,Binôme d'union à gauche avec des écologistes,50274,0
30,543212,361476,181736,4893,2944,173899,Binôme Divers,8268,0
30,543212,361476,181736,4893,2944,173899,Binôme gilets jaunes,126,0
30,543212,361476,181736,4893,2944,173899,Binôme La République en Marche,2109,0
30,543212,361476,181736,4893,2944,173899,Binôme Union au centre,1155,0
30,543212,361476,181736,4893,2944,173899,Binôme d'union au centre et à droite,29355,0
30,543212,361476,181736,4893,2944,173899,Binôme des Républicains,7753,0
30,543212,361476,181736,4893,2944,173899,Binôme Divers droite,1853,0
30,543212,361476,181736,4893,2944,173899,Binôme Droite souverainiste,593,0
30,543212,361476,181736,4893,2944,173899,Binôme Rassemblement National,54782,0
29,694087,447360,246727,6300,2909,237518,Binôme de La France Insoumise,1335,0
29,694087,447360,246727,6300,2909,237518,Binôme Union à gauche,68068,0
29,694087,447360,246727,6300,2909,237518,Binôme Divers gauche,8362,0
29,694087,447360,246727,6300,2909,237518,Binôme écologiste,6707,0
29,694087,447360,246727,6300,2909,237518,Binôme d'union à gauche avec des écologistes,24484,0
29,694087,447360,246727,6300,2909,237518,Binôme Divers,3239,0
29,694087,447360,246727,6300,2909,237518,Binôme Régionaliste,239,0
29,694087,447360,246727,6300,2909,237518,Binôme Union au centre,7246,0
29,694087,447360,246727,6300,2909,237518,Binôme Divers centre,2272,0
29,694087,447360,246727,6300,2909,237518,Binôme d'union au centre et à droite,78508,0
29,694087,447360,246727,6300,2909,237518,Binôme des Républicains,596,0
29,694087,447360,246727,6300,2909,237518,Binôme Divers droite,5031,0
29,694087,447360,246727,6300,2909,237518,Binôme Rassemblement National,31431,0
27,427632,286449,141183,4866,2279,134038,Binôme Extrême gauche,219,0
27,427632,286449,141183,4866,2279,134038,Binôme du Parti communiste français,3364,0
27,427632,286449,141183,4866,2279,134038,Binôme de La France Insoumise,217,0
27,427632,286449,141183,4866,2279,134038,Binôme du Parti Socialiste,4740,0
27,427632,286449,141183,4866,2279,134038,Binôme Union à gauche,10780,0
27,427632,286449,141183,4866,2279,134038,Binôme Divers gauche,14474,0
27,427632,286449,141183,4866,2279,134038,Binôme écologiste,900,0
27,427632,286449,141183,4866,2279,134038,Binôme d'union à gauche avec des écologistes,1606,0
27,427632,286449,141183,4866,2279,134038,Binôme Divers,39684,0
27,427632,286449,141183,4866,2279,134038,Binôme d'union au centre et à droite,3356,0
27,427632,286449,141183,4866,2279,134038,Binôme de l'Union des Démocrates et des Indépendants,1122,0
27,427632,286449,141183,4866,2279,134038,Binôme Divers droite,19097,0
28,301164,204716,96448,2445,1436,92567,Binôme Extrême gauche,436,0
28,301164,204716,96448,2445,1436,92567,Binôme du Parti communiste français,1530,0
28,301164,204716,96448,2445,1436,92567,Binôme du Parti Socialiste,2723,0
28,301164,204716,96448,2445,1436,92567,Binôme Union à gauche,1776,0
28,301164,204716,96448,2445,1436,92567,Binôme Divers gauche,4988,0
28,301164,204716,96448,2445,1436,92567,Binôme écologiste,8673,0
28,301164,204716,96448,2445,1436,92567,Binôme d'union à gauche avec des écologistes,1948,0
28,301164,204716,96448,2445,1436,92567,Binôme La République en Marche,1852,0
28,301164,204716,96448,2445,1436,92567,Binôme Union au centre,1642,0
28,301164,204716,96448,2445,1436,92567,Binôme Divers centre,4173,0
28,301164,204716,96448,2445,1436,92567,Binôme des Républicains,21127,0
28,301164,204716,96448,2445,1436,92567,Binôme Divers droite,21287,0
28,301164,204716,96448,2445,1436,92567,Binôme Rassemblement National,20412,0
26,373938,246422,127516,3803,1922,121791,Binôme de La France Insoumise,2225,0
26,373938,246422,127516,3803,1922,121791,Binôme du Parti Socialiste,7060,0
26,373938,246422,127516,3803,1922,121791,Binôme Union à gauche,11123,0
26,373938,246422,127516,3803,1922,121791,Binôme Divers gauche,11445,0
26,373938,246422,127516,3803,1922,121791,Binôme écologiste,3079,0
26,373938,246422,127516,3803,1922,121791,Binôme d'union à gauche avec des écologistes,12308,0
26,373938,246422,127516,3803,1922,121791,Binôme Divers,140,0
26,373938,246422,127516,3803,1922,121791,Binôme d'union au centre et à gauche,1455,0
26,373938,246422,127516,3803,1922,121791,Binôme La République en Marche,1455,0
26,373938,246422,127516,3803,1922,121791,Binôme Union au centre,2051,0
26,373938,246422,127516,3803,1922,121791,Binôme Divers centre,3342,2
26,373938,246422,127516,3803,1922,121791,Binôme d'union au centre et à droite,6095,0
25,362687,238997,123690,3945,2046,117699,Binôme du Parti Socialiste,1941,0
25,362687,238997,123690,3945,2046,117699,Binôme Union à gauche,20989,0
25,362687,238997,123690,3945,2046,117699,Binôme Divers gauche,5681,0
25,362687,238997,123690,3945,2046,117699,Binôme écologiste,3738,0
25,362687,238997,123690,3945,2046,117699,Binôme d'union à gauche avec des écologistes,5229,0
25,362687,238997,123690,3945,2046,117699,Binôme Divers,890,0
25,362687,238997,123690,3945,2046,117699,Binôme d'union au centre et à gauche,2004,0
25,362687,238997,123690,3945,2046,117699,Binôme La République en Marche,2273,0
25,362687,238997,123690,3945,2046,117699,Binôme Union au centre,5935,0
25,362687,238997,123690,3945,2046,117699,Binôme d'union au centre et à droite,8716,0
25,362687,238997,123690,3945,2046,117699,Binôme des Républicains,18092,0
25,362687,238997,123690,3945,2046,117699,Binôme Union à droite,10763,0
25,362687,238997,123690,3945,2046,117699,Binôme Divers droite,6437,0
25,362687,238997,123690,3945,2046,117699,Binôme Rassemblement National,25011,0
23,90758,54900,35858,1798,1075,32985,Binôme de La France Insoumise,602,0
23,90758,54900,35858,1798,1075,32985,Binôme du Parti Socialiste,4485,0
23,90758,54900,35858,1798,1075,32985,Binôme Union à gauche,3024,0
23,90758,54900,35858,1798,1075,32985,Binôme Divers gauche,2394,0
23,90758,54900,35858,1798,1075,32985,Binôme écologiste,892,0
23,90758,54900,35858,1798,1075,32985,Binôme d'union à gauche avec des écologistes,668,0
23,90758,54900,35858,1798,1075,32985,Binôme Divers,1231,0
23,90758,54900,35858,1798,1075,32985,Binôme La République en Marche,732,0
23,90758,54900,35858,1798,1075,32985,Binôme Divers droite,17208,6
23,90758,54900,35858,1798,1075,32985,Binôme Rassemblement National,1749,0
24,311827,184409,127418,4790,3969,118659,Binôme Extrême gauche,833,0
24,311827,184409,127418,4790,3969,118659,Binôme du Parti communiste français,5121,0
24,311827,184409,127418,4790,3969,118659,Binôme du Parti Socialiste,40714,6
24,311827,184409,127418,4790,3969,118659,Binôme Union à gauche,2592,0
24,311827,184409,127418,4790,3969,118659,Binôme du Parti radical de gauche,225,0
24,311827,184409,127418,4790,3969,118659,Binôme Divers gauche,9437,0
24,311827,184409,127418,4790,3969,118659,Binôme écologiste,1173,0
24,311827,184409,127418,4790,3969,118659,Binôme d'union à gauche avec des écologistes,9073,0
24,311827,184409,127418,4790,3969,118659,Binôme Divers,11598,0
27,427632,286449,141183,4866,2279,134038,Binôme Rassemblement National,34479,0
26,373938,246422,127516,3803,1922,121791,Binôme des Républicains,4441,0
26,373938,246422,127516,3803,1922,121791,Binôme Union à droite,17787,0
26,373938,246422,127516,3803,1922,121791,Binôme Divers droite,23462,0
26,373938,246422,127516,3803,1922,121791,Binôme Droite souverainiste,1216,0
26,373938,246422,127516,3803,1922,121791,Binôme Rassemblement National,13107,0
24,311827,184409,127418,4790,3969,118659,Binôme La République en Marche,979,0
24,311827,184409,127418,4790,3969,118659,Binôme du Modem,1080,0
24,311827,184409,127418,4790,3969,118659,Binôme Divers centre,2544,0
24,311827,184409,127418,4790,3969,118659,Binôme d'union au centre et à droite,2433,0
24,311827,184409,127418,4790,3969,118659,Binôme des Républicains,7974,0
24,311827,184409,127418,4790,3969,118659,Binôme Union à droite,3277,0
24,311827,184409,127418,4790,3969,118659,Binôme Divers droite,5657,0
24,311827,184409,127418,4790,3969,118659,Binôme Rassemblement National,13949,0
22,460926,279475,181451,5477,3652,172322,Binôme Extrême gauche,1826,0
22,460926,279475,181451,5477,3652,172322,Binôme de La France Insoumise,2512,0
22,460926,279475,181451,5477,3652,172322,Binôme Union à gauche,27748,0
22,460926,279475,181451,5477,3652,172322,Binôme Divers gauche,41463,0
22,460926,279475,181451,5477,3652,172322,Binôme écologiste,1117,0
22,460926,279475,181451,5477,3652,172322,Binôme d'union à gauche avec des écologistes,9482,0
22,460926,279475,181451,5477,3652,172322,Binôme Divers,1405,0
22,460926,279475,181451,5477,3652,172322,Binôme Régionaliste,1733,0
22,460926,279475,181451,5477,3652,172322,Binôme La République en Marche,706,0
