Département;Code du Canton;Libellé du Canton;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Binôme_0;Nuance_0;Voix_0;%Voix/Exp_0;%Voix/Ins_0;Binôme_1;Nuance_1;Voix_1;%Voix/Exp_1;%Voix/Ins_1;Binôme_2;Nuance_2;Voix_2;%Voix/Exp_2;%Voix/Ins_2;Binôme_3;Nuance_3;Voix_3;%Voix/Exp_3;%Voix/Ins_3;Binôme_4;Nuance_4;Voix_4;%Voix/Exp_4;%Voix/Ins_4;Binôme_5;Nuance_5;Voix_5;%Voix/Exp_5;%Voix/Ins_5;Binôme_6;Nuance_6;Voix_6;%Voix/Exp_6;%Voix/Ins_6;Binôme_7;Nuance_7;Voix_7;%Voix/Exp_7;%Voix/Ins_7;Binôme_8;Nuance_8;Voix_8;%Voix/Exp_8;%Voix/Ins_8;Binôme_9;Nuance_9;Voix_9;%Voix/Exp_9;%Voix/Ins_9;Binôme_10;Nuance_10;Voix_10;%Voix/Exp_10;%Voix/Ins_10;Binôme_11;Nuance_11;Voix_11;%Voix/Exp_11;%Voix/Ins_11;Binôme_12;Nuance_12;Voix_12;%Voix/Exp_12;%Voix/Ins_12;Binôme_13;Nuance_13;Voix_13;%Voix/Exp_13;%Voix/Ins_13
92;21;Neuilly-sur-Seine;35850;22281;13569;137;56;13376;Mme Alexandra FOURCADE;BC-DVD;10276.0;76.82;28.66;M. Benoît AGUELON;BC-DVD;1099.0;8.22;3.07;Mme Dominique PREHU;BC-UGE;1046.0;7.82;2.92;Mme Myriam CELNIK;BC-RN;955.0;7.14;2.66;Mme Carole GALLOZZI;BC-DIV;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;22;Rueil-Malmaison;54715;35971;18744;399;137;18208;Mme Rita DEMBLON;BC-UCD;5501.0;30.21;10.05;M. Xavier GINOUX;BC-REM;4787.0;26.29;8.75;M. Michel LE ROY;BC-UGE;3060.0;16.81;5.59;M. Laurent CHARON;BC-DVC;2819.0;15.48;5.15;Mme Monique HENAULT;BC-RN;2041.0;11.21;3.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;23;Saint-Cloud;46928;28417;18511;526;42;17943;Mme Jeanne BECART;BC-UD;8866.0;49.41;18.89;M. Julien BOULANGER;BC-REM;3947.0;22.0;8.41;Mme Cloé MINARRO;BC-UGE;3238.0;18.05;6.9;Mme Nathalie GAUDE;BC-RN;1892.0;10.54;4.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;1;Aubervilliers;29926;22916;7010;139;92;6779;Mme Karine FRANCLET;BC-UD;2816.0;41.54;9.41;M. Anthony DAGUET;BC-UGE;1591.0;23.47;5.32;Mme Nabila DJEBBARI;BC-DVG;1049.0;15.47;3.51;M. Guillaume LESCAUT;BC-FI;734.0;10.83;2.45;Mme Fanny ABDI;BC-RN;419.0;6.18;1.4;Mme Kathleen BRUCE;BC-EXG;92.0;1.36;0.31;M. Slimane DIB;BC-DVD;78.0;1.15;0.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;2;Aulnay-sous-Bois;44775;33746;11029;348;165;10516;M. Frank CANNAROZZO;BC-LR;5439.0;51.72;12.15;Mme Adelaïde GANDJI;BC-UGE;2199.0;20.91;4.91;M. Stephane ABRAHAM;BC-RN;1207.0;11.48;2.7;Mme Claire CAZIN;BC-FI;758.0;7.21;1.69;M. Mohamed BOUNOUA;BC-DIV;708.0;6.73;1.58;Mme Sylvie GUY;BC-EXG;205.0;1.95;0.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;3;Bagnolet;48304;35123;13181;1187;180;11814;Mme Elodie GIRARDET;BC-UGE;6025.0;51.0;12.47;Mme Raquel GARRIDO;BC-UG;3021.0;25.57;6.25;M. Abel MOUBERI;BC-REM;1958.0;16.57;4.05;Mme Laurie JOURNO;BC-EXG;432.0;3.66;0.89;Mme Nao ARGOUSE;BC-DIV;378.0;3.2;0.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;4;Le Blanc-Mesnil;30063;22958;7105;283;144;6678;M. Vijay MONANY;BC-LR;3633.0;54.4;12.08;M. Fabien GAY;BC-UGE;1511.0;22.63;5.03;Mme Christine COMAYRAS;BC-DVD;503.0;7.53;1.67;Mme Sevinc BALCI;BC-DIV;491.0;7.35;1.63;M. Sophiane CORSOIS;BC-DIV;434.0;6.5;1.44;M. Loïc BONHOMME;BC-EXG;106.0;1.59;0.35;Mme Marylène - Monique BOCQUILLON;BC-DIV;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;5;Bobigny;42194;33560;8634;304;147;8183;Mme Pascale LABBE;BC-UGE;4245.0;51.88;10.06;Mme Ourida ALLALI;BC-UDI;1707.0;20.86;4.05;Mme Renée JOLY;BC-RN;1033.0;12.62;2.45;Mme Chehineze HERABI;BC-FI;923.0;11.28;2.19;Mme Cécile ODOYER;BC-EXG;275.0;3.36;0.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;6;Bondy;38123;29732;8391;244;145;8002;M. Philippe DALLIER;BC-LR;3432.0;42.89;9.0;Mme Lynda CHEFAÏ;BC-UGE;2340.0;29.24;6.14;M. Eric KOZELKO;BC-RN;1239.0;15.48;3.25;Mme Lynda AGUENI;BC-FI;991.0;12.38;2.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;7;La Courneuve;27660;20648;7012;149;113;6750;Mme Zaïnaba SAID ANZUM;BC-UGE;2943.0;43.6;10.64;M. Aly DIOUARA;BC-DVG;1357.0;20.1;4.91;Mme Marie-Nella HIERSO;BC-DVD;946.0;14.01;3.42;Mme Christine BENAUT;BC-RN;755.0;11.19;2.73;M. Jeroen ATPUTHARAJAH;BC-UG;749.0;11.1;2.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;8;Drancy;31115;23088;8027;226;114;7687;M. Hamid CHABANI;BC-UDI;4478.0;58.25;14.39;M. Lotfi BEN YEDDER;BC-UGE;1655.0;21.53;5.32;Mme Katarina KATANIC;BC-RN;1165.0;15.16;3.74;Mme Elisa CARCILLO;BC-UCD;389.0;5.06;1.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;9;Epinay-sur-Seine;28592;22898;5694;181;161;5352;M. Michel FOURCADE;BC-UGE;2223.0;41.54;7.77;M. Farid SAIDANI;BC-UDI;1184.0;22.12;4.14;M. Farid AID;BC-COM;1182.0;22.09;4.13;M. Omar Nkrumah PENAQUE;BC-DIV;763.0;14.26;2.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;10;Gagny;40870;30302;10568;490;237;9841;M. Rolin CRANOLY;BC-LR;6215.0;63.15;15.21;Mme Elisabeth POCHON;BC-UGE;2803.0;28.48;6.86;M. Arnaud BAZILLAIS;BC-FI;823.0;8.36;2.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;11;Livry-Gargan;33802;26979;6823;145;109;6569;M. Pierre-Yves MARTIN;BC-UD;2403.0;36.58;7.11;M. Jean-François PERIER;BC-RN;1331.0;20.26;3.94;M. Soufiane EL MOUNAFIS;BC-UGE;1294.0;19.7;3.83;M. Michel METENIER;BC-DVG;745.0;11.34;2.2;Mme Linda KERDOUCHE-ZEGGA;BC-DVD;665.0;10.12;1.97;Mme Sophie CICERO;BC-EXG;131.0;1.99;0.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;12;Montreuil-1;47887;35202;12685;499;74;12112;M. Frédéric MOLOSSI;BC-UGE;4712.0;38.9;9.84;M. Claudio CALFUQUIR;BC-FI;1961.0;16.19;4.1;Mme Murielle MAZE;BC-UCD;1318.0;10.88;2.75;Mme Alice GOURPIL;BC-RN;1212.0;10.01;2.53;M. Xavier MONTARON;BC-UCG;1193.0;9.85;2.49;Mme Katia DA COSTA;BC-DVD;958.0;7.91;2.0;M. Cheikh MAMADOU SY;BC-DIV;485.0;4.0;1.01;M. Kevin BIRONNEAU;BC-EXG;273.0;2.25;0.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;13;Montreuil-2;34545;24784;9761;350;138;9273;M. Belaïde BEDREDDINE;BC-UGE;5079.0;54.77;14.7;Mme Agathe LESCURE;BC-DVG;2032.0;21.91;5.88;M. Julien GUILLOT;BC-UCD;1742.0;18.79;5.04;M. Patrice FAUCHEUX;BC-EXG;420.0;4.53;1.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;14;Noisy-le-Grand;41530;30654;10876;247;147;10482;M. Emmanuel CONSTANT;BC-UGE;3504.0;33.43;8.44;M. Eric ALLEMON;BC-UD;3148.0;30.03;7.58;M. Bruno CORGNE;BC-DVC;1322.0;12.61;3.18;Mme Marie SAVANIAN;BC-RN;1243.0;11.86;2.99;M. Patrice ANATO;BC-REM;447.0;4.26;1.08;Mme Marlène CHEBLI;BC-DIV;360.0;3.43;0.87;M. Maxence BUTTEY;BC-DIV;261.0;2.49;0.63;Mme Geneviève ENAUD;BC-EXG;197.0;1.88;0.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;15;Pantin;34774;24331;10443;185;152;10106;Mme Nadia AZOUG;BC-UGE;4099.0;40.56;11.79;Mme Nadège ABOMANGOLI;BC-UG;2394.0;23.69;6.88;Mme Sandrine FEUILLET;BC-DIV;985.0;9.75;2.83;Mme Sarah NACCACHE-PEREZ;BC-UC;945.0;9.35;2.72;M. Fernand-Paul BERTHENET;BC-UD;878.0;8.69;2.52;Mme Véronique ANDRIOT;BC-RN;731.0;7.23;2.1;Mme Nathalie CROCQUET;BC-DVG;74.0;0.73;0.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;16;Saint-Denis-1;27285;21204;6081;240;106;5735;M. Corentin DUPREY;BC-UGE;2352.0;41.01;8.62;M. Bally BAGAYOKO;BC-UG;2241.0;39.08;8.21;Mme Anaïs BROOD;BC-UC;598.0;10.43;2.19;Mme Adeline ASSOGBA;BC-UDI;544.0;9.49;1.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;17;Saint-Denis-2;36837;29670;7167;352;76;6739;Mme Silvia CAPANEMA;BC-UG;2971.0;44.09;8.07;Mme Katy BONTINCK;BC-UGE;1310.0;19.44;3.56;M. Bakary SOUKOUNA;BC-DVG;768.0;11.4;2.08;M. Claude PINSON;BC-RN;755.0;11.2;2.05;Mme Yvonne MAUGUIN;BC-REM;470.0;6.97;1.28;M. Tedj-Eddine BOUAICHE;BC-UD;465.0;6.9;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;18;Saint-Ouen-sur-Seine;44121;32697;11424;279;196;10949;M. Karim BOUAMRANE;BC-UGE;6178.0;56.43;14.0;M. William DELANNOY;BC-UD;3114.0;28.44;7.06;Mme Cendrine BOULAIN;BC-RN;834.0;7.62;1.89;M. Mohamed-Jamil ABID;BC-DVG;547.0;5.0;1.24;M. Marc-Antoine AUTHIER;BC-DVC;276.0;2.52;0.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;19;Sevran;42145;33519;8626;257;156;8213;M. Stéphane BLANCHET;BC-UGE;3448.0;41.98;8.18;M. Philippe GEFFROY;BC-LR;2289.0;27.87;5.43;M. Abdelkader ARRAHMANE;BC-DVG;1051.0;12.8;2.49;M. Luc COLOMAS;BC-RN;1008.0;12.27;2.39;M. Fabrice SCAGNI;BC-REM;417.0;5.08;0.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;20;Tremblay-en-France;41524;32443;9081;260;138;8683;Mme Dominique DELLAC;BC-UGE;3360.0;38.7;8.09;Mme Lynda AIT MESGHAT;BC-UD;3057.0;35.21;7.36;Mme Natacha FERREIRA;BC-RN;1913.0;22.03;4.61;Mme Micheline GUILLEMETTE;BC-EXG;353.0;4.07;0.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;21;Villemomble;38504;27055;11449;227;110;11112;M. Jean-Michel BLUTEAU;BC-DVD;3264.0;29.37;8.48;Mme Delphine MEHALLEL;BC-UGE;2922.0;26.3;7.59;Mme Sonia BEAUFREMEZ;BC-DVD;2394.0;21.54;6.22;Mme Murielle BIROLINI;BC-RN;1712.0;15.41;4.45;M. Joffrey DEMANGEL;BC-UG;820.0;7.38;2.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;Alfortville;23736;16681;7055;238;194;6623;M. Mohamed CHIKOUCHE;BC-SOC;2693.0;40.66;11.35;Mme France BERNICHI;BC-ECO;1155.0;17.44;4.87;M. Arsen MINASYAN;BC-UD;1102.0;16.64;4.64;M. Vincent MULIER;BC-UC;848.0;12.8;3.57;Mme Armelle NAMY;BC-DVG;825.0;12.46;3.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;2;Cachan;29318;19928;9390;389;60;8941;M. Samuel BESNARD;BC-UGE;3327.0;37.21;11.35;Mme Annie-Claire AULIARD;BC-UCG;1996.0;22.32;6.81;Mme Carine DELAHAIE;BC-COM;1535.0;17.17;5.24;Mme Syndie DEBARRE;BC-LR;954.0;10.67;3.25;M. David DRAY;BC-RN;900.0;10.07;3.07;Mme Nicole FLORENCE;BC-EXG;229.0;2.56;0.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;3;Champigny-sur-Marne-1;28798;20337;8461;116;59;8286;M. Michel DUVAUDIER;BC-DVD;3722.0;44.92;12.92;M. Christian FAVIER;BC-UG;3557.0;42.93;12.35;Mme Sylvie BERGEREAU;BC-RN;632.0;7.63;2.19;Mme Nouhad PROBST-EL HAFNI;BC-DVC;375.0;4.53;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;4;Champigny-sur-Marne-2;24801;19004;5797;103;86;5608;M. Jean-Pierre BARNAUD;BC-UCD;1754.0;31.28;7.07;M. Alain AUDHÉON;BC-UGE;1400.0;24.96;5.64;Mme Orianne LOUAIL;BC-UC;834.0;14.87;3.36;Mme Marie-France CHADEYRON;BC-RN;750.0;13.37;3.02;Mme Pauline GUILLAUME PENNACCHI;BC-UGE;601.0;10.72;2.42;Mme Martine DUPOND;BC-DIV;132.0;2.35;0.53;Mme Marie PERRU;BC-RDG;76.0;1.36;0.31;Mme Maria Bégonia CHAMBONNET;BC-EXG;61.0;1.09;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;5;Charenton-le-Pont;41338;27554;13784;209;124;13451;Mme Chantal DURAND;BC-LR;6223.0;46.26;15.05;M. Jean-Maurice DENIS;BC-ECO;2328.0;17.31;5.63;Mme Tiffany FARLEY;BC-UG;2161.0;16.07;5.23;Mme Samia CAMARA;BC-REM;1858.0;13.81;4.49;M. Eric BLANCHE;BC-EXD;881.0;6.55;2.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;6;Choisy-le-Roi;28564;21249;7315;170;85;7060;Mme Kristell NIASME;BC-LR;2785.0;39.45;9.75;M. Robin ALBERT;BC-COM;2702.0;38.27;9.46;M. Antoine GHAYE;BC-RN;821.0;11.63;2.87;Mme Amandine MACKAKO;BC-REM;590.0;8.36;2.07;M. Yves PERYAGH;BC-DVD;162.0;2.29;0.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;7;Créteil-1;21930;16678;5252;224;136;4892;M. Antoine PELISSOLO;BC-SOC;1555.0;31.79;7.09;Mme Aurore MOUTOMÉ;BC-DVC;1103.0;22.55;5.03;M. Abdoulbar DJAFFAR;BC-ECO;792.0;16.19;3.61;Mme Imane IDRISSI;BC-UCG;788.0;16.11;3.59;M. Xavier CHEMLA;BC-FI;459.0;9.38;2.09;Mme Martine DAMIEN;BC-EXG;195.0;3.99;0.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;8;Créteil-2;23193;17452;5741;240;119;5382;M. Bruno HELIN;BC-UG;1734.0;32.22;7.48;Mme Gabriela DREVENAKOVA;BC-LR;1253.0;23.28;5.4;M. Mehmet CEYLAN;BC-REM;991.0;18.41;4.27;Mme Sylvie ANÉ;BC-ECO;944.0;17.54;4.07;Mme Marie-Noëlle BERTRAND;BC-FI;460.0;8.55;1.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;9;Fontenay-sous-Bois;38973;26432;12541;312;155;12074;M. Franck MORA;BC-COM;4266.0;35.33;10.95;M. Gautier BRODEO;BC-UD;3272.0;27.1;8.4;Mme Agnès COLONVAL;BC-ECO;2692.0;22.3;6.91;Mme Chantal CAZALS;BC-REM;1844.0;15.27;4.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;10;L'Haÿ-les-Roses;33606;23209;10397;213;125;10059;M. Sophian MOUALHI;BC-UGE;4099.0;40.75;12.2;M. Antoine MADELIN;BC-UD;3969.0;39.46;11.81;M. Stéphane AUBERGEON;BC-REM;1099.0;10.93;3.27;Mme Régine BOURGAREL;BC-RN;892.0;8.87;2.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;11;Ivry-sur-Seine;28802;19748;9054;155;139;8760;M. Nicolas BESCOND;BC-COM;3406.0;38.88;11.83;Mme Sabrina SEBAIHI;BC-ECO;1484.0;16.94;5.15;Mme Sandrine BERNARD;BC-SOC;1147.0;13.09;3.98;M. Sébastien BOUILLAUD;BC-LR;1134.0;12.95;3.94;Mme Wenqi CUI;BC-RN;805.0;9.19;2.79;Mme Sheerazed BOULKROUN;BC-REM;784.0;8.95;2.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;12;Le Kremlin-Bicêtre;24142;16832;7310;136;93;7081;Mme Fatiha AGGOUNE;BC-UG;2468.0;34.85;10.22;M. Kamel BOUFRAINE;BC-ECO;1312.0;18.53;5.43;Mme Nadia CHIBOUB;BC-DVC;1300.0;18.36;5.38;M. Benoît CRESPIN;BC-DVD;844.0;11.92;3.5;M. Patrick GODET;BC-RN;683.0;9.65;2.83;M. Jean-François BANBUCK;BC-DVG;388.0;5.48;1.61;M. Laïd HADJIDJ;BC-DVG;86.0;1.21;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;13;Maisons-Alfort;36350;23013;13337;196;151;12990;M. Olivier CAPITANIO;BC-LR;8744.0;67.31;24.06;M. Bernard BOUCHÉ;BC-ECO;1411.0;10.86;3.88;M. Alexandre CERCEY;BC-COM;956.0;7.36;2.63;M. Etienne BARD;BC-SOC;937.0;7.21;2.58;M. Thomas MAUBERT;BC-UC;765.0;5.89;2.1;Mme Vanessa LANTERI;BC-EXG;177.0;1.36;0.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;14;Nogent-sur-Marne;44706;30502;14204;214;104;13886;M. Paul BAZIN;BC-LR;5321.0;38.32;11.9;M. Matthieu MORIAMEZ;BC-UGE;4096.0;29.5;9.16;M. Marc BONIFACE;BC-UC;2547.0;18.34;5.7;Mme Isabelle HUGUENIN-RICHARD;BC-RN;1676.0;12.07;3.75;Mme Coraline CORNU;BC-DVC;246.0;1.77;0.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;15;Orly;25860;18335;7525;187;57;7281;M. Didier GONZALES;BC-UD;2876.0;39.5;11.12;M. Daniel GUÉRIN;BC-DVG;2792.0;38.35;10.8;Mme Adji TOURE;BC-UG;849.0;11.66;3.28;M. Alain CONCLOIS;BC-RN;764.0;10.49;2.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;16;Plateau briard;37598;27008;10590;295;151;10144;Mme Karine BASTIER;BC-DVD;3915.0;38.59;10.41;M. Laurent JOLLY;BC-RN;2239.0;22.07;5.96;Mme Myriam LAMBERT;BC-UG;1361.0;13.42;3.62;Mme Marie BELPOIS;BC-ECO;1340.0;13.21;3.56;Mme Cécile MARCHETTI;BC-SOC;1103.0;10.87;2.93;Mme Katherine TERNET;BC-EXG;186.0;1.83;0.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;17;Saint-Maur-des-Fossés-1;40365;26400;13965;157;96;13712;Mme Laurence COULON;BC-LR;5627.0;41.04;13.94;M. Téo FAURE;BC-UGE;2459.0;17.93;6.09;M. Pierre JARROSSAY;BC-UCG;2171.0;15.83;5.38;Mme Annie DUBERNARD;BC-RN;1566.0;11.42;3.88;Mme Claudine CLERBOUT;BC-DVG;1013.0;7.39;2.51;M. Jean-Louis BARTHÉLEMY;BC-SOC;876.0;6.39;2.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;18;Saint-Maur-des-Fossés-2;41201;28720;12481;228;121;12132;M. Jean-Daniel AMSLER;BC-LR;4583.0;37.78;11.12;M. Denis ÖZTORUN;BC-UGE;4110.0;33.88;9.98;Mme Lucie ASTIC;BC-UC;1933.0;15.93;4.69;M. Jean-Pierre CASSOU;BC-RN;1506.0;12.41;3.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;19;Thiais;31876;22390;9486;342;144;9000;Mme Patricia KORCHEF-LAMBERT;BC-LR;4134.0;45.93;12.97;Mme Laurence LE SOUFFACHÉ;BC-UGE;3046.0;33.84;9.56;M. Yacine LADJICI;BC-UC;1820.0;20.22;5.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;20;Villejuif;30052;20910;9142;120;109;8913;M. Pierre GARZON;BC-COM;3451.0;38.72;11.48;Mme Christel ESCLANGON;BC-UC;3202.0;35.93;10.65;M. Pierre BOUGET;BC-UGE;1599.0;17.94;5.32;M. Pierre FOUCHARD;BC-RN;661.0;7.42;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;21;Villeneuve-Saint-Georges;25538;19607;5931;111;99;5721;Mme Françoise LECOUFLE;BC-LR;2712.0;47.4;10.62;Mme Krystel CALVIER;BC-UG;1562.0;27.3;6.12;Mme Catherine CHAPUT;BC-RN;780.0;13.63;3.05;M. Guillaume AHIZI-ELLIAM;BC-UGE;667.0;11.66;2.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;22;Villiers-sur-Marne;38553;27028;11525;304;81;11140;M. Jacques Alain BENISTI;BC-UCD;3541.0;31.79;9.18;M. Alexis MARECHAL;BC-UC;2508.0;22.51;6.51;Mme Elise DEHAUDT;BC-UGE;2077.0;18.64;5.39;Mme Grace MARTINOT;BC-RN;1643.0;14.75;4.26;M. Jérémy LEGROS;BC-DVG;1371.0;12.31;3.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;23;Vincennes;41201;26125;15076;231;140;14705;Mme Odile SEGURET;BC-UD;5847.0;39.76;14.19;Mme Anne-Françoise GABRIELLI;BC-ECO;2469.0;16.79;5.99;M. Damien CAPARROS;BC-UC;2330.0;15.84;5.66;M. David DAWOOD;BC-DVG;2186.0;14.87;5.31;M. Gauthier DELMAS;BC-RN;747.0;5.08;1.81;Mme Amina BOUATLAOUI DEHBI;BC-ECO;606.0;4.12;1.47;M. Luc ALONSO;BC-DVC;520.0;3.54;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;24;Vitry-sur-Seine-1;23289;17524;5765;149;84;5532;M. Jean-Claude KENNEDY;BC-COM;1358.0;24.55;5.83;M. Frédéric BOURDON;BC-ECO;1314.0;23.75;5.64;Mme Lauranne ESSEUL;BC-COM;1196.0;21.62;5.14;M. Alain AFFLATET;BC-DVD;1112.0;20.1;4.77;Mme Bernadette HERAULT;BC-UCD;552.0;9.98;2.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;25;Vitry-sur-Seine-2;22272;17733;4539;115;100;4324;Mme Evelyne RABARDEL;BC-COM;1449.0;33.51;6.51;M. Shamime ATTAR;BC-UG;784.0;18.13;3.52;Mme Laurence DEXAVARY;BC-ECO;783.0;18.11;3.52;M. Mamedi DIARRA;BC-DVD;616.0;14.25;2.77;Mme Yassia SOUIH;BC-RN;578.0;13.37;2.6;M. Frédéric DORLÉAC;BC-EXG;114.0;2.64;0.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;1;Argenteuil-1;37250;27205;10045;209;115;9721;Mme Malika AHRES;BC-LR;3212.0;33.04;8.62;Mme Célia JACQUET - LÉGER;BC-UCD;2107.0;21.67;5.66;Mme Catherine DAVID;BC-UGE;1734.0;17.84;4.66;M. Jean-Baptiste MARLY;BC-RN;1587.0;16.33;4.26;M. Gilles HEURFIN;BC-UG;1081.0;11.12;2.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;Argenteuil-2;29501;23441;6060;201;115;5744;M. Pascal BERTOLINI;BC-UGE;1314.0;22.88;4.45;Mme Carine GONÇALVES;BC-DVD;1074.0;18.7;3.64;M. Maxime DRUINAUD;BC-UG;961.0;16.73;3.26;M. Alain GALLET;BC-RN;945.0;16.45;3.2;Mme Fawzia ABID-BENALI;BC-REM;686.0;11.94;2.33;M. Abdelkader HAMIDA;BC-RDG;472.0;8.22;1.6;M. Franck DEBEAUD;BC-DIV;292.0;5.08;0.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;3;Argenteuil-3;30881;24693;6188;273;142;5773;M. Nicolas BOUGEARD;BC-SOC;2135.0;36.98;6.91;Mme Camille GICQUEL;BC-DVD;1635.0;28.32;5.29;M. Schemsdine HAROUCH;BC-EXG;1070.0;18.53;3.46;Mme Fatima LAFHAL;BC-REM;545.0;9.44;1.76;M. Lahacene ADALOU;BC-DIV;216.0;3.74;0.7;M. Chekib BENCHIKH-LEHOCINE;BC-UC;172.0;2.98;0.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;4;Cergy-1;34516;26927;7589;197;77;7315;M. Mickaël DECLERCK;BC-LR;1907.0;26.07;5.52;M. Eric NICOLLET;BC-UG;1558.0;21.3;4.51;Mme Lydie BRACONNIER;BC-RN;1214.0;16.6;3.52;Mme Reine KOUETE;BC-REM;886.0;12.11;2.57;M. Henri LEBLANC;BC-DIV;847.0;11.58;2.45;M. Augustin BELLOC;BC-DVG;748.0;10.23;2.17;M. Matthieu BINET;BC-EXG;103.0;1.41;0.3;M. Jean-Marc BERTHOUMIEU;BC-RDG;52.0;0.71;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
