Code du département;Libellé du département;Code du canton;Libellé du canton;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs et nuls;% BlNuls/Ins;% BlNuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp
21;COTE D'OR;24;NUITS-SAINT-GEORGES;11083;5863;52.9;5220;47.1;105;0.95;2.01;5115;46.15;97.99;F;NAVARESI;Gabrielle;PG;287;2.59;5.61;M;PRIVOLT;Pierre-Alexandre;DVG;2097;18.92;41;M;SCHMITT;Philippe;VEC;328;2.96;6.41;M;TALMET;Christophe;MODM;283;2.55;5.53;M;VITREY;Rémi;M;1175;10.6;22.97;F;ROMUALDO;Mélanie;FN;945;8.53;18.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;COTE D'OR;25;PONTAILLER-SUR-SAÔNE;5756;2716;47.19;3040;52.81;60;1.04;1.97;2980;51.77;98.03;M;MALLER;Bertrand;PG;126;2.19;4.23;M;BRANCOURT;Alain;SOC;889;15.44;29.83;F;CHATEAU;Stéphanie;VEC;217;3.77;7.28;M;MULLER;Patrick;ECO;38;0.66;1.28;M;ABBEY;Joël;M;1170;20.33;39.26;M;TALLEC;Eric;FN;540;9.38;18.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;COTE D'OR;29;SAINT-JEAN-DE-LOSNE;7827;4364;55.76;3463;44.24;80;1.02;2.31;3383;43.22;97.69;F;HELLE;Delphine;COM;178;2.27;5.26;M;GANEE;Roger;SOC;1183;15.11;34.97;M;PERRIN;Jean;M;879;11.23;25.98;M;BOURSOT;Rémy;FN;1143;14.6;33.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;COTE D'OR;30;SAINT-SEINE-L'ABBAYE;2547;981;38.52;1566;61.48;51;2;3.26;1515;59.48;96.74;M;DUC;Jean-Marie;COM;81;3.18;5.35;M;HIERHOLZER;Marc;RDG;379;14.88;25.02;F;LOUIS;Catherine;M-NC;868;34.08;57.29;M;BOUVIER;Stéphane;FN;187;7.34;12.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;COTE D'OR;32;SELONGEY;2867;1201;41.89;1666;58.11;30;1.05;1.8;1636;57.06;98.2;F;JBILOU;Anne-Claude;PG;65;2.27;3.97;M;LEGUAY;Gérard;DVG;595;20.75;36.37;M;VARNEY;Patrick;VEC;111;3.87;6.78;M;LELOUP;Christophe;M;668;23.3;40.83;M;BENETON;Geoffroy;FN;197;6.87;12.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;COTE D'OR;37;VITTEAUX;2853;1003;35.16;1850;64.84;58;2.03;3.14;1792;62.81;96.86;F;DUC;Geneviève;COM;71;2.49;3.96;M;MARTIN;Didier;RDG;392;13.74;21.88;F;BECAVIN;Christine;DVG;115;4.03;6.42;M;SAUVADET;François;M-NC;992;34.77;55.36;M;DEMARTINI;Gérard;FN;222;7.78;12.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;COTE D'OR;39;DIJON-5;16126;9436;58.51;6690;41.49;141;0.87;2.11;6549;40.61;97.89;M;SIMONIN;Yves-Louis;EXG;108;0.67;1.65;M;CAMPAGNAC;Pierre;PG;291;1.8;4.44;M;GRANDGUILLAUME;Laurent;SOC;3295;20.43;50.31;M;RIALLAND;Mickaël;VEC;525;3.26;8.02;M;GAGNIARRE;Jérôme;ECO;158;0.98;2.41;M;FOURRE;Lionel;UMP;1310;8.12;20;M;LAMBERT;Jérémy;FN;862;5.35;13.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;COTE D'OR;40;DIJON-6;13385;6985;52.19;6400;47.81;126;0.94;1.97;6274;46.87;98.03;F;TENENBAUM;Françoise;SOC;2099;15.68;33.46;M;PIERRE;Gérard;DVG;277;2.07;4.42;M;ZANDER;Christophe;VEC;574;4.29;9.15;F;ESTEVE;Christiane;ECO;131;0.98;2.09;M;DUGOURD;François-Xavier;UMP;2992;22.35;47.69;M;MORIOU;Pascal;DVD;201;1.5;3.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;COTE D'OR;43;FONTAINE-LÈS-DIJON;23326;13032;55.87;10294;44.13;303;1.3;2.94;9991;42.83;97.06;M;DORLET;Jean-Michel;PG;575;2.47;5.76;M;DEBOST;Emmanuel;SOC;2967;12.72;29.7;F;MALLET;Emilie;VEC;1201;5.15;12.02;M;ESSAYAN;Roland;ECO;315;1.35;3.15;M;MENUT;Gilbert;UMP;4933;21.15;49.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;3;BOURBRIAC;3470;1451;41.82;2019;58.18;104;3;5.15;1915;55.19;94.85;M;LE BUAN;Jean-Marie;COM;137;3.95;7.15;M;LE LEPVRIER;René;SOC;919;26.48;47.99;M;BOUGUENNEC;Jean-François;VEC;270;7.78;14.1;F;GARCIA;Valérie;UMP;589;16.97;30.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;7;CHÂTELAUDREN;6319;2708;42.85;3611;57.15;91;1.44;2.52;3520;55.71;97.48;F;COLOBERT;Sylvie;SOC;843;13.34;23.95;M;BRIAND;Roland;VEC;997;15.78;28.32;M;LE COQU;Yves-Jean;DVD;1680;26.59;47.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;8;LA CHÈZE;6345;2340;36.88;4005;63.12;83;1.31;2.07;3922;61.81;97.93;M;DANGER;André;COM;136;2.14;3.47;M;BOTHEREL;Jean-Yves;SOC;1831;28.86;46.69;M;THOMAS;Daniel;DVD;1955;30.81;49.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;10;CORLAY;2286;633;27.69;1653;72.31;34;1.49;2.06;1619;70.82;97.94;M;THOMAS;Gilles;COM;250;10.94;15.44;M;QUERE;Guy;SOC;583;25.5;36.01;M;LE CAM;Jean;M;786;34.38;48.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;12;DINAN-OUEST;19139;10860;56.74;8279;43.26;344;1.8;4.16;7935;41.46;95.84;M;OLLIVIER;Christophe;EXG;575;3;7.25;M;CALISTRI;André;SOC;4189;21.89;52.79;M;LAPLANCHE;Lucien;UMP;1960;10.24;24.7;F;MARCAIS;Tiéphaine;FN;1211;6.33;15.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;13;ETABLES-SUR-MER;11916;6040;50.69;5876;49.31;127;1.07;2.16;5749;48.25;97.84;M;WILKOWSKY;Albert;COM;271;2.27;4.71;M;RAOULT;Loïc;SOC;2579;21.64;44.86;M;PIERRE;Noël;VEC;760;6.38;13.22;F;GUYOT;Francine;DVD;1406;11.8;24.46;M;GUEGAN;Gérard;FN;733;6.15;12.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;14;EVRAN;4717;1842;39.05;2875;60.95;98;2.08;3.41;2777;58.87;96.59;M;NOGUES;Jean-Louis;SOC;1093;23.17;39.36;M;CARRE;Arnaud;RDG;658;13.95;23.69;M;DAUGAN;Michel;DVD;1026;21.75;36.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;17;JUGON-LES-LACS;6097;2521;41.35;3576;58.65;140;2.3;3.91;3436;56.36;96.09;M;BESNARD;Gilles;COM;395;6.48;11.5;M;LEBRETON;Claudy;SOC;2107;34.56;61.32;M;JEGU;Hubert;M;934;15.32;27.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;22;LOUDÉAC;11692;4605;39.39;7087;60.61;142;1.21;2;6945;59.4;98;M;BOULIN;Gilles;PG;86;0.74;1.24;M;CHEVE;Philippe;SOC;2956;25.28;42.56;M;LAUNAY;Jean-Paul;VEC;241;2.06;3.47;M;HUET;Gérard;M;3662;31.32;52.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;23;MAËL-CARHAIX;4044;1498;37.04;2546;62.96;149;3.68;5.85;2397;59.27;94.15;M;HERVIOU;Hubert;COM;326;8.06;13.6;M;LE CROISIER;Joël;SOC;1280;31.65;53.4;M;LE GALL;Hervé;REG;324;8.01;13.52;F;TISON;Martine;UMP;467;11.55;19.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;24;MATIGNON;11436;5914;51.71;5522;48.29;878;7.68;15.9;4644;40.61;84.1;F;TILLON;Marie-Reine;DVG;3419;29.9;73.62;M;LUCAS;Daniel;FN;1225;10.71;26.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;26;MONCONTOUR;9406;4764;50.65;4642;49.35;189;2.01;4.07;4453;47.34;95.93;M;VERDE;Roland;COM;398;4.23;8.94;M;BIZIEN;Jean-Jacques;SOC;2375;25.25;53.33;M;OIZEL;Simon;REG;450;4.78;10.11;M;YU-YUENG;François;M;1230;13.08;27.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;28;PAIMPOL;15477;8199;52.98;7278;47.02;178;1.15;2.45;7100;45.87;97.55;M;LO MONACO;Pierre;EXG;86;0.56;1.21;M;BOUVEAU;Guy;COM;320;2.07;4.51;M;BOTHOREL;Eric;SOC;1746;11.28;24.59;M;LUCAS;Georges;RDG;275;1.78;3.87;M;MANGOLD;Jacques;VEC;1284;8.3;18.08;M;VITEL;Jean-Claude;DVD;1992;12.87;28.06;F;MOBUCHON;Annie;DVD;623;4.03;8.77;M;ANGO-BONNEFON;Maxime;FN;774;5;10.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;29;PERROS-GUIREC;22891;11972;52.3;10919;47.7;314;1.37;2.88;10605;46.33;97.12;M;LE GAC;Michel;COM;1389;6.07;13.1;M;BOURIOT;François;RDG;1478;6.46;13.94;F;BOURBIGOT;Sylvie;VEC;3539;15.46;33.37;M;LEON;Erven;M;4199;18.34;39.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;31;PLÉLAN-LE-PETIT;4084;1563;38.27;2521;61.73;81;1.98;3.21;2440;59.75;96.79;F;GUILCHER;Pascale;DVG;912;22.33;37.38;M;IBAGNE;Didier;VEC;623;15.25;25.53;M;DESBOIS;Michel;M;905;22.16;37.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;33;PLESTIN-LES-GRÈVES;8104;3322;40.99;4782;59.01;116;1.43;2.43;4666;57.58;97.57;M;LAMANDE;Jean-Claude;COM;1031;12.72;22.1;M;COENT;André;SOC;1455;17.95;31.18;M;HERROU;Jacques;ECO;466;5.75;9.99;M;GUELOU;Hervé;M;1714;21.15;36.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;35;PLOUAGAT;4995;2112;42.28;2883;57.72;108;2.16;3.75;2775;55.56;96.25;M;BOISSIERE;Olivier;DVG;768;15.38;27.68;M;RIOUAL;Gwendal;REG;492;9.85;17.73;M;LE GOUX;Jean-Pierre;DVD;1515;30.33;54.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;37;PLOUBALAY;7962;3743;47.01;4219;52.99;122;1.53;2.89;4097;51.46;97.11;M;JOSSELIN;Charles;SOC;1963;24.65;47.91;M;HUGUES;Alain;VEC;608;7.64;14.84;M;FOURRIER;Philippe;UMP;997;12.52;24.33;M;QUAEGEBEUR;Christophe;FN;529;6.64;12.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;39;PLOUHA;5759;2629;45.65;3130;54.35;91;1.58;2.91;3039;52.77;97.09;M;PETIT;Georges-André;COM;178;3.09;5.86;M;DELSOL;Philippe;SOC;1320;22.92;43.44;M;REBOURS;François;REG;417;7.24;13.72;M;DUVAL;Eric;DVD;1124;19.52;36.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;40;PONTRIEUX;4974;1680;33.78;3294;66.22;64;1.29;1.94;3230;64.94;98.06;M;POMARES;Juan;COM;124;2.49;3.84;M;LE MEAUX;Vincent;SOC;1933;38.86;59.85;M;CONNAN;Guy;M;1173;23.58;36.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;42;LA-ROCHE-DERRIEN;4893;2409;49.23;2484;50.77;330;6.74;13.29;2154;44.02;86.71;M;TOUPIN;Michel;COM;323;6.6;15;F;LE BECHEC;Janine;SOC;1504;30.74;69.82;M;JAHAN;Serge;REG;327;6.68;15.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;43;ROSTRENEN;6331;2379;37.58;3952;62.42;79;1.25;2;3873;61.18;98;M;HERVIOU;Ange;COM;1107;17.49;28.58;M;GUEGUEN;Alain;SOC;1556;24.58;40.18;F;TEMPLIER;Marie-Jeanne;VEC;365;5.77;9.42;F;PERROT;Fabienne;M;845;13.35;21.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;46;SAINT-NICOLAS-DU-PELEM;2989;1062;35.53;1927;64.47;99;3.31;5.14;1828;61.16;94.86;M;CONNAN;Michel;COM;1002;33.52;54.81;M;QUELVEN;Jean-Noël;DVG;826;27.63;45.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;49;LANGUEUX;17990;10410;57.87;7580;42.13;459;2.55;6.06;7121;39.58;93.94;M;PHILIPPE;Jean-François;COM;1126;6.26;15.81;M;LAGADEC;Jean-Yves;SOC;3123;17.36;43.86;M;MONTAGNE;Benoît;REG;800;4.45;11.23;F;GUIGNARD;Sylvie;M-NC;2072;11.52;29.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;50;PLÉRIN;15581;8032;51.55;7549;48.45;337;2.16;4.46;7212;46.29;95.54;M;DENIS;Hervé;EXG;394;2.53;5.46;M;FLAGEUL;Didier;COM;1020;6.55;14.14;F;QUEMERE;Paule;SOC;3095;19.86;42.91;M;TREMEL;Denis;M;2703;17.35;37.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;COTES D'ARMOR;52;SAINT-BRIEUC-OUEST;11643;6753;58;4890;42;83;0.71;1.7;4807;41.29;98.3;M;BURLOT;Samuel;EXG;156;1.34;3.25;M;LE CAM;Yannick;COM;361;3.1;7.51;M;BREMONT;Michel;SOC;1414;12.14;29.42;M;BOIVIN;Marc;VEC;592;5.08;12.32;M;BLEGEAN;Gérard;MODM;1362;11.7;28.33;M;SIMELIERE;Thierry;M;502;4.31;10.44;M;LAUNAY;Pierre-Marie;FN;420;3.61;8.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;1;AHUN;3498;1377;39.37;2121;60.63;97;2.77;4.57;2024;57.86;95.43;M;LAINE;Joël;EXG;269;7.69;13.29;M;TRUNDE;Jean Claude;SOC;692;19.78;34.19;M;AUCLAIR;Jean;UMP;1063;30.39;52.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;2;AUBUSSON;5105;2533;49.62;2572;50.38;185;3.62;7.19;2387;46.76;92.81;F;LEPORATI;Claudine;COM;312;6.11;13.07;M;MOINE;Michel;SOC;898;17.59;37.62;M;CHARVILLAT;Mathieu;MODM;242;4.74;10.14;M;TEYTON;Claude;DVD;462;9.05;19.35;M;MASSIAS;Jean-Marie;DVD;473;9.27;19.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;3;AUZANCES;2978;1028;34.52;1950;65.48;74;2.48;3.79;1876;63;96.21;M;BERTHOMIER;Didier;COM;138;4.63;7.36;M;VIGNERESSE;Alain;SOC;656;22.03;34.97;M;DESNOS;Gérard;DVG;26;0.87;1.39;F;SIMONET;Valérie;UMP;1056;35.46;56.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;4;BELLEGARDE-EN-MARCHE;2268;926;40.83;1342;59.17;91;4.01;6.78;1251;55.16;93.22;M;PALAYER;Julien;EXG;214;9.44;17.11;M;JOULOT;Jean-Paul;SOC;635;28;50.76;M;BUJADOUX;Henri;DVD;402;17.72;32.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;6;BONNAT;4281;2087;48.75;2194;51.25;145;3.39;6.61;2049;47.86;93.39;M;VACHON;Alain;COM;348;8.13;16.98;M;COMMERGNAT;Jean;RDG;904;21.12;44.12;M;MARSALEIX;Guy;DVD;797;18.62;38.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;7;BOURGANEUF;4401;1821;41.38;2580;58.62;131;2.98;5.08;2449;55.65;94.92;F;POUGET-CHAUVAT;Marie-Hélène;COM;426;9.68;17.39;M;LOZACH;Jean-Jacques;SOC;1170;26.58;47.77;M;CALOT;René;VEC;193;4.39;7.88;M;SIMON-CHAUTEMPS;Franck;DVD;660;15;26.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;9;CHAMBON-SUR-VOUEIZE;2954;1032;34.94;1922;65.06;69;2.34;3.59;1853;62.73;96.41;M;NOBLE;Bruno;COM;207;7.01;11.17;F;BRIDOUX;Anne;SOC;600;20.31;32.38;M;SIMONNET;Nicolas;UMP;1046;35.41;56.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;10;CHÂTELUS-MALVALEIX;3115;1122;36.02;1993;63.98;78;2.5;3.91;1915;61.48;96.09;F;JAUMOT;Maryse;COM;224;7.19;11.7;M;BOUCHET;Jean-François;SOC;697;22.38;36.4;F;BRUNET;Sandra;VEC;129;4.14;6.74;M;GAUDIN;Gérard;UMP;865;27.77;45.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;17;GENTIOUX-PIGEROLLES;1279;467;36.51;812;63.49;84;6.57;10.34;728;56.92;89.66;M;THEVENOT;Patrick;COM;116;9.07;15.93;M;LEGER;Jean-Luc;SOC;612;47.85;84.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;18;LE GRAND-BOURG;3240;1333;41.14;1907;58.86;68;2.1;3.57;1839;56.76;96.43;M;DUFOUR;Thierry;COM;537;16.57;29.2;M;BARDET;Didier;SOC;804;24.81;43.72;M;MONNET;Michel;DVD;498;15.37;27.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;22;ROYÈRE-DE-VASSIVIÈRE;1604;608;37.91;996;62.09;45;2.81;4.52;951;59.29;95.48;M;NGUYEN;Christian;EXG;117;7.29;12.3;M;LABORDE;Bernard;SOC;508;31.67;53.42;M;LEHERICY;Joseph;DVD;326;20.32;34.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;23;SAINT-SULPICE-LES-CHAMPS;1792;697;38.9;1095;61.1;73;4.07;6.67;1022;57.03;93.33;M;FRIC;Denis;EXG;185;10.32;18.1;M;FILEYSSANT;Jean-Hubert;SOC;159;8.87;15.56;M;AUBERT;Patrick;DVG;349;19.48;34.15;M;AUROY;Jean-Baptiste;DVD;329;18.36;32.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;CREUSE;26;GUÉRET-SUD-EST;5501;2907;52.84;2594;47.16;205;3.73;7.9;2389;43.43;92.1;M;AUGER;Pierre;PG;390;7.09;16.32;M;AVIZOU;Guy;SOC;1379;25.07;57.72;F;BIDON;Pierrette;VEC;269;4.89;11.26;M;DAUBECHIES;Eric;MODM;351;6.38;14.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;DORDOGNE;1;BEAUMONT-DU-PÉRIGORD;2768;794;28.68;1974;71.32;94;3.4;4.76;1880;67.92;95.24;F;PARRA;Patricia;PG;177;6.39;9.41;M;PATRIE;Jean-Luc;SOC;533;19.26;28.35;M;MORTEMOUSQUE;Dominique;UMP;1170;42.27;62.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;DORDOGNE;3;BERGERAC-1;15087;7977;52.87;7110;47.13;143;0.95;2.01;6967;46.18;97.99;M;BONNINGUE;Georges;EXG;128;0.85;1.84;M;CARRE;Jean-Michel;COM;471;3.12;6.76;M;ROUSSEAU;Dominique;SOC;1992;13.2;28.59;F;MOULINIER DARTENSET;Brigitte;VEC;538;3.57;7.72;F;CHAZEAU;Anne-Laure;UMP;538;3.57;7.72;M;GARRIGUE;Daniel;DVD;2174;14.41;31.2;M;PEYRET-LACOMBE;Antoine;FN;1126;7.46;16.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;DORDOGNE;4;BRANTÔME;5800;2722;46.93;3078;53.07;203;3.5;6.6;2875;49.57;93.4;M;DOUSSEAU;Frédéric;COM;205;3.53;7.13;M;GANIAYRE;Jean;SOC;1549;26.71;53.88;M;RONGIERAS;Michel;MODM;729;12.57;25.36;M;PEYROUNY;François;DVD;392;6.76;13.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;DORDOGNE;5;LE BUGUE;3723;1295;34.78;2428;65.22;45;1.21;1.85;2383;64.01;98.15;M;DOUSSEAU;Laurent;COM;78;2.1;3.27;M;LABROUSSE;Gérard;SOC;1046;28.1;43.89;F;SARAZIN;Marie-Luc;VEC;137;3.68;5.75;M;MONTORIOL;Jean;UMP;879;23.61;36.89;M;DE FROMENT;Ludovic;FN;243;6.53;10.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;DORDOGNE;6;BUSSIÈRE-BADIL;2884;1081;37.48;1803;62.52;93;3.22;5.16;1710;59.29;94.84;M;MAQUAIRE;Roland;COM;309;10.71;18.07;M;VIGNAL;Didier;SOC;915;31.73;53.51;M;EVRARD;Michel;VEC;203;7.04;11.87;M;FAVARD;Patrice;UMP;283;9.81;16.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;DORDOGNE;7;LE-BUISSON-DE-CADOUIN;2999;1064;35.48;1935;64.52;66;2.2;3.41;1869;62.32;96.59;M;CARRIERE;Jean-Michel;COM;227;7.57;12.15;M;HUARD;Johannes;SOC;676;22.54;36.17;M;GARRIGUE;Bruno;DVG;376;12.54;20.12;M;SLAGHUIS;Martin;VEC;174;5.8;9.31;M;GOUIN;Jean-Marc;DVD;416;13.87;22.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;DORDOGNE;13;HAUTEFORT;3295;754;22.88;2541;77.12;77;2.34;3.03;2464;74.78;96.97;M;BOST;Jean-Claude;COM;45;1.37;1.83;M;QUEYROI;Jean-Marie;SOC;1076;32.66;43.67;M;MOREAU;Yves;RDG;1118;33.93;45.37;F;BROEZ DANOY;Catherine;VEC;91;2.76;3.69;M;CRAMAREGEAS;Julien;UMP;82;2.49;3.33;F;BOURDIN;Danielle;DVD;52;1.58;2.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
