;Département;Code du Canton;Libellé du Canton;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Binôme;Nuance;Voix;%Voix/Exp
1402;21;19;Montbard;13625;8208;5417;242;109;5066;Mme Evelyne GELIN;BC-DIV;673;13.28
1403;21;20;Nuits-Saint-Georges;15459;9850;5609;150;47;5412;Mme Valérie DUREUIL;BC-DVD;2571;47.51
1404;21;20;Nuits-Saint-Georges;15459;9850;5609;150;47;5412;Mme Isabelle CHAPUILLIOT;BC-DVG;1742;32.19
1405;21;20;Nuits-Saint-Georges;15459;9850;5609;150;47;5412;Mme Beatrice AUSERVE;BC-RN;1099;20.31
1406;21;21;Saint-Apollinaire;21127;13571;7556;556;209;6791;Mme Christine BLANC;BC-DVD;4787;70.49
1407;21;21;Saint-Apollinaire;21127;13571;7556;556;209;6791;Mme Alice ROYER;BC-RN;2004;29.51
1408;21;22;Semur-en-Auxois;16425;9323;7102;245;95;6762;Mme Martine EAP-DUPIN;BC-LR;4134;61.14
1409;21;22;Semur-en-Auxois;16425;9323;7102;245;95;6762;M. Etienne JOBARD;BC-DVG;1550;22.92
1410;21;22;Semur-en-Auxois;16425;9323;7102;245;95;6762;M. Jérémy DAMERON;BC-RN;1078;15.94
1411;21;23;Talant;17417;10474;6943;159;87;6697;Mme Christine RENAUDIN-JACQUES;BC-SOC;2549;38.06
1412;21;23;Talant;17417;10474;6943;159;87;6697;M. Alain LAMY;BC-UCD;2165;32.33
1413;21;23;Talant;17417;10474;6943;159;87;6697;Mme Myriam PERONNE;BC-RN;1278;19.08
1414;21;23;Talant;17417;10474;6943;159;87;6697;Mme Noëlle CAMBILLARD;BC-DVD;705;10.53
1415;22;1;Bégard;16945;10141;6804;186;167;6451;Mme Cinderella BERNARD;BC-UG;2910;45.11
1416;22;1;Bégard;16945;10141;6804;186;167;6451;Mme Florence ALLAIN;BC-DVD;1717;26.62
1417;22;1;Bégard;16945;10141;6804;186;167;6451;Mme Sandrine CASTEK;BC-RN;970;15.04
1418;22;1;Bégard;16945;10141;6804;186;167;6451;M. Romain GROUAZEL-KRAUSS;BC-REG;460;7.13
1419;22;1;Bégard;16945;10141;6804;186;167;6451;Mme Jocelyne AUBIN;BC-EXG;394;6.11
1420;22;2;Broons;17325;10499;6826;171;131;6524;M. Mickaël CHEVALIER;BC-UCD;3445;52.81
1421;22;2;Broons;17325;10499;6826;171;131;6524;M. Dominique DAUNAY;BC-DVG;1887;28.92
1422;22;2;Broons;17325;10499;6826;171;131;6524;M. Gérard DE MELLON;BC-RN;1192;18.27
1423;22;3;Callac;13386;8062;5324;312;219;4793;M. Christian COAIL;BC-UG;3287;68.58
1424;22;3;Callac;13386;8062;5324;312;219;4793;Mme Françoise BILLAUD;BC-RN;970;20.24
1425;22;3;Callac;13386;8062;5324;312;219;4793;Mme Uriell LE JEAN;BC-EXG;536;11.18
1426;22;4;Dinan;17145;10794;6351;136;105;6110;Mme Brigitte BALAY-MIZRAHI;BC-DVC;2986;48.87
1427;22;4;Dinan;17145;10794;6351;136;105;6110;M. Erwan BEAUDOUIN;BC-UG;2154;35.25
1428;22;4;Dinan;17145;10794;6351;136;105;6110;Mme Emilie DERRIEN;BC-RN;970;15.88
1429;22;5;Guingamp;18952;12069;6883;241;146;6496;M. Guillaume LOUIS;BC-UG;2131;32.8
1430;22;5;Guingamp;18952;12069;6883;241;146;6496;M. Thierry BUHÉ;BC-DIV;1405;21.63
1431;22;5;Guingamp;18952;12069;6883;241;146;6496;Mme Marie-Françoise LE FOLL;BC-DVG;1012;15.58
1432;22;5;Guingamp;18952;12069;6883;241;146;6496;M. Gilles LANDAIS;BC-RN;878;13.52
1433;22;5;Guingamp;18952;12069;6883;241;146;6496;M. Gael ROBLIN;BC-REG;544;8.37
1434;22;5;Guingamp;18952;12069;6883;241;146;6496;Mme Valérie GARCIA;BC-DVD;526;8.1
1435;22;6;Lamballe- Armor;18068;11316;6752;198;147;6407;M. Robert RAULT;BC-DVG;3664;57.19
1436;22;6;Lamballe- Armor;18068;11316;6752;198;147;6407;Mme Véronique DELAITRE;BC-UCD;1866;29.12
1437;22;6;Lamballe- Armor;18068;11316;6752;198;147;6407;M. Thierry BECTARTE;BC-RN;877;13.69
1438;22;7;Lannion;16901;10757;6144;173;114;5857;Mme Marie-Annick GUILLOU;BC-UGE;2837;48.44
1439;22;7;Lannion;16901;10757;6144;173;114;5857;Mme Patricia HEGO;BC-UCD;1335;22.79
1440;22;7;Lannion;16901;10757;6144;173;114;5857;Mme Rozenn LE BRAS;BC-RN;796;13.59
1441;22;7;Lannion;16901;10757;6144;173;114;5857;M. Philippe LE BOURDON;BC-FI;677;11.56
1442;22;7;Lannion;16901;10757;6144;173;114;5857;M. Hervé CHUBERRE;BC-EXG;212;3.62
1443;22;8;Lanvallay;16256;9517;6739;187;105;6447;M. Michel DAUGAN;BC-DVD;2501;38.79
1444;22;8;Lanvallay;16256;9517;6739;187;105;6447;Mme Morgane BERNARD;BC-UG;1685;26.14
1445;22;8;Lanvallay;16256;9517;6739;187;105;6447;Mme Cécile MÉTAYE-BRUNET;BC-DVG;1388;21.53
1446;22;8;Lanvallay;16256;9517;6739;187;105;6447;Mme Odile DE MELLON;BC-RN;873;13.54
1447;22;9;Loudéac;13650;8624;5026;82;94;4850;Mme Béatrice BOULANGER;BC-LR;3116;64.25
1448;22;9;Loudéac;13650;8624;5026;82;94;4850;Mme Gaëlle GOUEROU;BC-DVG;1102;22.72
1449;22;9;Loudéac;13650;8624;5026;82;94;4850;Mme Nathalie GUEHENNEUC;BC-RN;632;13.03
1450;22;10;Guerlédan;13914;7820;6094;191;138;5765;Mme Céline GUILLAUME;BC-DVD;3118;54.08
1451;22;10;Guerlédan;13914;7820;6094;191;138;5765;M. Guenael CHOUPAUX;BC-DVG;1892;32.82
1452;22;10;Guerlédan;13914;7820;6094;191;138;5765;Mme Lore DROIT;BC-RN;755;13.1
1453;22;11;Paimpol;16924;9806;7118;182;149;6787;Mme Véronique CADUDAL;BC-DVG;3004;44.26
1454;22;11;Paimpol;16924;9806;7118;182;149;6787;Mme Soizic DALMARD;BC-DVD;1909;28.13
1455;22;11;Paimpol;16924;9806;7118;182;149;6787;Mme Nadine GUEZO;BC-RN;1145;16.87
1456;22;11;Paimpol;16924;9806;7118;182;149;6787;Mme Lili BADIN;BC-REG;729;10.74
1457;22;12;Perros-Guirec;23870;14104;9766;254;132;9380;Mme Marie Louise DRONIOU;BC-DVD;4341;46.28
1458;22;12;Perros-Guirec;23870;14104;9766;254;132;9380;Mme Caroline BENECH;BC-UGE;3736;39.83
1459;22;12;Perros-Guirec;23870;14104;9766;254;132;9380;M. Angelo BON;BC-RN;1303;13.89
1460;22;13;Plaintel;14552;8738;5814;131;103;5580;M. Vincent ALLENO;BC-DVG;2608;46.74
1461;22;13;Plaintel;14552;8738;5814;131;103;5580;M. Thibaut GUIGNARD;BC-UD;2109;37.8
1462;22;13;Plaintel;14552;8738;5814;131;103;5580;M. Bernard BRIONE;BC-RN;578;10.36
1463;22;13;Plaintel;14552;8738;5814;131;103;5580;Mme Marie-Thérèse LEFEUVRE;BC-DSV;285;5.11
1464;22;14;Plancoët;14921;8662;6259;173;99;5987;Mme Marie-Christine COTIN;BC-DVD;2967;49.56
1465;22;14;Plancoët;14921;8662;6259;173;99;5987;M. Philippe GELARD;BC-DVG;2107;35.19
1466;22;14;Plancoët;14921;8662;6259;173;99;5987;Mme Pascale GILLOT;BC-RN;913;15.25
1467;22;15;Plélo;18332;11025;7307;185;140;6982;M. Pascal PRIDO;BC-DVG;3392;48.58
1468;22;15;Plélo;18332;11025;7307;185;140;6982;Mme Françoise GOLHEN;BC-DVD;2644;37.87
1469;22;15;Plélo;18332;11025;7307;185;140;6982;M. François GUILLOU;BC-RN;946;13.55
1470;22;16;Plénée-Jugon;14023;8979;5044;323;217;4504;Mme Martine PÉLAN;BC-DVG;3396;75.4
1471;22;16;Plénée-Jugon;14023;8979;5044;323;217;4504;M. Michel DE LA MARDIERE;BC-RN;1108;24.6
1472;22;17;Pléneuf-Val-André;23276;13396;9880;242;172;9466;M. Jean-René CARFANTAN;BC-DVG;4076;43.06
1473;22;17;Pléneuf-Val-André;23276;13396;9880;242;172;9466;M. Yannick MORIN;BC-DVD;3762;39.74
1474;22;17;Pléneuf-Val-André;23276;13396;9880;242;172;9466;Mme Martine CHOBERT;BC-RN;1628;17.2
1475;22;18;Plérin;18031;10688;7343;152;113;7078;M. Jean-Marie BENIER;BC-UGE;2909;41.1
1476;22;18;Plérin;18031;10688;7343;152;113;7078;M. Alain CADEC;BC-DVD;2868;40.52
1477;22;18;Plérin;18031;10688;7343;152;113;7078;M. Bertrand HOURDEL;BC-RN;899;12.7
1478;22;18;Plérin;18031;10688;7343;152;113;7078;M. Hervé DENIS;BC-EXG;402;5.68
1479;22;19;Pleslin-Trigavou;15578;9384;6194;175;90;5929;Mme Solenn MESLAY;BC-DVG;2897;48.86
1480;22;19;Pleslin-Trigavou;15578;9384;6194;175;90;5929;Mme Françoise BICHON;BC-DVD;2111;35.6
1481;22;19;Pleslin-Trigavou;15578;9384;6194;175;90;5929;M. Eric CONSTANT;BC-RN;921;15.53
1482;22;20;Plestin-les-Grèves;16981;9653;7328;262;202;6864;M. André COENT;BC-DVG;2636;38.4
1483;22;20;Plestin-les-Grèves;16981;9653;7328;262;202;6864;Mme Claire BROSSEAU;BC-DVD;1739;25.34
1484;22;20;Plestin-les-Grèves;16981;9653;7328;262;202;6864;M. Yves-Marie LE LAY;BC-FI;1364;19.87
1485;22;20;Plestin-les-Grèves;16981;9653;7328;262;202;6864;M. Ronan DROIT;BC-RN;1125;16.39
1486;22;21;Ploufragan;17121;11289;5832;358;225;5249;M. Jean-Marc DEJOUÉ;BC-UG;4076;77.65
1487;22;21;Ploufragan;17121;11289;5832;358;225;5249;M. Christophe HERMIER;BC-RN;1173;22.35
1488;22;22;Plouha;22980;13651;9329;306;167;8856;Mme Valérie RUMIANO;BC-DVD;3710;41.89
1489;22;22;Plouha;22980;13651;9329;306;167;8856;M. Philippe LE GOUX;BC-UG;3709;41.88
1490;22;22;Plouha;22980;13651;9329;306;167;8856;M. Mathieu AMELINE;BC-RN;1437;16.23
1491;22;23;Rostrenen;14922;8163;6759;139;115;6505;Mme Marie-José FERCOQ;BC-DVG;3122;47.99
1492;22;23;Rostrenen;14922;8163;6759;139;115;6505;M. Nicolas LE CAROFF;BC-LR;1528;23.49
1493;22;23;Rostrenen;14922;8163;6759;139;115;6505;M. Raymond GELEOC;BC-ECO;1117;17.17
1494;22;23;Rostrenen;14922;8163;6759;139;115;6505;Mme Christine BELLENGER;BC-RN;738;11.35
1495;22;24;Saint-Brieuc-1;14291;9444;4847;121;87;4639;M. Damien GASPAILLARD;BC-UG;2207;47.57
1496;22;24;Saint-Brieuc-1;14291;9444;4847;121;87;4639;M. Gérard BLEGEAN;BC-DVC;1829;39.43
1497;22;24;Saint-Brieuc-1;14291;9444;4847;121;87;4639;M. Manuel GALLEZ;BC-RN;603;13.0
1498;22;25;Saint-Brieuc-2;14516;9950;4566;126;62;4378;M. Ludovic GOUYETTE;BC-UG;1821;41.59
1499;22;25;Saint-Brieuc-2;14516;9950;4566;126;62;4378;M. Pierre DELOURME;BC-DVC;770;17.59
1500;22;25;Saint-Brieuc-2;14516;9950;4566;126;62;4378;Mme Sylvie GRONDIN;BC-REM;706;16.13
1501;22;25;Saint-Brieuc-2;14516;9950;4566;126;62;4378;Mme Annick BRILLET;BC-RN;610;13.93
1502;22;25;Saint-Brieuc-2;14516;9950;4566;126;62;4378;Mme Marion GORGIARD;BC-FI;471;10.76
1503;22;26;Trégueux;19094;11935;7159;315;79;6765;M. Denis HAMAYON;BC-DVG;3280;48.48
1504;22;26;Trégueux;19094;11935;7159;315;79;6765;M. Mickaël COSSON;BC-DVC;2642;39.05
1505;22;26;Trégueux;19094;11935;7159;315;79;6765;Mme Elisabeth LE BOULANGER;BC-RN;843;12.46
1506;22;27;Tréguier;18972;11009;7963;156;134;7673;M. Pierrick GOURONNEC;BC-UG;3768;49.11
1507;22;27;Tréguier;18972;11009;7963;156;134;7673;M. Guirec ARHANT;BC-DVC;2611;34.03
1508;22;27;Tréguier;18972;11009;7963;156;134;7673;Mme Sonia LUCAS;BC-RN;1012;13.19
1509;22;27;Tréguier;18972;11009;7963;156;134;7673;Mme Agnès DAMBLANS;BC-EXG;282;3.68
1510;23;1;Ahun;5607;3035;2572;105;65;2402;Mme Catherine DEFEMME;BC-DVD;1167;48.58
1511;23;1;Ahun;5607;3035;2572;105;65;2402;M. Thierry COTICHE;BC-DVG;910;37.89
1512;23;1;Ahun;5607;3035;2572;105;65;2402;M. Damien DEMARIGNY;BC-RN;325;13.53
1513;23;2;Aubusson;6968;4159;2809;114;68;2627;Mme Laurence CHEVREUX;BC-DVD;1374;52.3
1514;23;2;Aubusson;6968;4159;2809;114;68;2627;M. Michel GOMY;BC-DVG;532;20.25
1515;23;2;Aubusson;6968;4159;2809;114;68;2627;M. Stéphane DUCOURTIOUX;BC-DVG;413;15.72
1516;23;2;Aubusson;6968;4159;2809;114;68;2627;Mme Pierrette BIDON;BC-UGE;308;11.72
1517;23;3;Auzances;6480;3490;2990;126;75;2789;M. Jérémie SAUTY;BC-DVD;2255;80.85
1518;23;3;Auzances;6480;3490;2990;126;75;2789;M. Fabrice BESSEIGE;BC-UG;534;19.15
1519;23;4;Bonnat;5771;3585;2186;120;94;1972;M. Guy MARSALEIX;BC-DVD;1385;70.23
1520;23;4;Bonnat;5771;3585;2186;120;94;1972;M. Sylvain DUQUÉROIX;BC-ECO;587;29.77
1521;23;5;Bourganeuf;4708;2797;1911;73;50;1788;Mme Marinette JOUANNETAUD;BC-SOC;973;54.42
1522;23;5;Bourganeuf;4708;2797;1911;73;50;1788;M. Sylvain GAUDY;BC-DVD;547;30.59
1523;23;5;Bourganeuf;4708;2797;1911;73;50;1788;M. Michel DENIS;BC-RN;268;14.99
1524;23;6;Boussac;4961;2988;1973;71;56;1846;M. Franck FOULON;BC-DVD;901;48.81
1525;23;6;Boussac;4961;2988;1973;71;56;1846;Mme Cécile CHEZEAU;BC-DIV;565;30.61
1526;23;6;Boussac;4961;2988;1973;71;56;1846;M. Stéphane BRIAULT;BC-UG;380;20.59
1527;23;7;Dun-le-Palestel;6289;3863;2426;97;62;2267;M. Laurent DAULNY;BC-DVD;1445;63.74
1528;23;7;Dun-le-Palestel;6289;3863;2426;97;62;2267;M. Jean Claude CARPENTIER;BC-UG;517;22.81
1529;23;7;Dun-le-Palestel;6289;3863;2426;97;62;2267;Mme Bénédicte BOUCHÉ;BC-ECO;305;13.45
1530;23;8;Evaux-les-Bains;4655;2487;2168;158;107;1903;M. Nicolas SIMONNET;BC-DVD;1237;65.0
1531;23;8;Evaux-les-Bains;4655;2487;2168;158;107;1903;M. Jean AUCLAIR;BC-DIV;666;35.0
1532;23;9;Felletin;5105;2899;2206;110;78;2018;M. Jean-Luc LEGER;BC-UG;826;40.93
1533;23;9;Felletin;5105;2899;2206;110;78;2018;M. Pascal LEROUSSEAU;BC-DVD;804;39.84
1534;23;9;Felletin;5105;2899;2206;110;78;2018;M. Arnaud PALIERNE;BC-FI;388;19.23
1535;23;10;Gouzon;7600;4624;2976;398;133;2445;Mme Marie-Christine BUNLON;BC-DVD;2445;100.0
1536;23;11;Le Grand-Bourg;5586;3296;2290;80;46;2164;M. Bertrand LABAR;BC-DVD;1160;53.6
1537;23;11;Le Grand-Bourg;5586;3296;2290;80;46;2164;Mme Joëlle DEVAUD;BC-UG;767;35.44
1538;23;11;Le Grand-Bourg;5586;3296;2290;80;46;2164;M. Michel BERGER;BC-RN;237;10.95
1539;23;12;Guéret-1;6602;4388;2214;71;45;2098;M. Thierry BOURGUIGNON;BC-SOC;1137;54.19
1540;23;12;Guéret-1;6602;4388;2214;71;45;2098;Mme Karine MOURGUY;BC-DVD;474;22.59
1541;23;12;Guéret-1;6602;4388;2214;71;45;2098;M. Jonathan BRAHIM;BC-RN;244;11.63
1542;23;12;Guéret-1;6602;4388;2214;71;45;2098;Mme Sylvie DALBY;BC-REM;243;11.58
1543;23;13;Guéret-2;6133;4065;2068;87;57;1924;M. Eric BODEAU;BC-DVG;539;28.01
1544;23;13;Guéret-2;6133;4065;2068;87;57;1924;M. Thierry DELAITRE;BC-DVD;536;27.86
1545;23;13;Guéret-2;6133;4065;2068;87;57;1924;Mme Célia BOIRON;BC-REM;489;25.42
1546;23;13;Guéret-2;6133;4065;2068;87;57;1924;Mme Marie-Hélène CHARLES;BC-UGE;360;18.71
1547;23;14;Saint-Vaury;7439;4686;2753;113;88;2552;M. Philippe BAYOL;BC-SOC;1387;54.35
1548;23;14;Saint-Vaury;7439;4686;2753;113;88;2552;Mme Corinne COMMERGNAT;BC-DVD;832;32.6
1549;23;14;Saint-Vaury;7439;4686;2753;113;88;2552;M. Aurélien CHATENDEAU;BC-RN;333;13.05
1550;23;15;La Souterraine;6854;4538;2316;75;51;2190;M. Patrice FILLOUX;BC-SOC;988;45.11
1551;23;15;La Souterraine;6854;4538;2316;75;51;2190;Mme Brigitte JAMMOT;BC-DVD;646;29.5
1552;23;15;La Souterraine;6854;4538;2316;75;51;2190;Mme Clotilde DUMOND;BC-RN;342;15.62
1553;23;15;La Souterraine;6854;4538;2316;75;51;2190;M. Marvin BAILLY;BC-FI;214;9.77
1554;24;1;Bergerac-1;13519;9631;3888;204;117;3567;Mme Josie BAYLE;BC-DVD;1434;40.2
1555;24;1;Bergerac-1;13519;9631;3888;204;117;3567;M. Thierry LARELLE;BC-SOC;824;23.1
1556;24;1;Bergerac-1;13519;9631;3888;204;117;3567;M. Philippe MALLARD;BC-UGE;677;18.98
1557;24;1;Bergerac-1;13519;9631;3888;204;117;3567;M. Adib BENFEDDOUL;BC-DVD;447;12.53
1558;24;1;Bergerac-1;13519;9631;3888;204;117;3567;Mme Concettina MOSCHETTI;BC-EXG;185;5.19
1559;24;2;Bergerac-2;14286;9516;4770;156;126;4488;M. Frédéric DELMARES;BC-SOC;1625;36.21
1560;24;2;Bergerac-2;14286;9516;4770;156;126;4488;M. Christophe DAVID-BORDIER;BC-DIV;783;17.45
1561;24;2;Bergerac-2;14286;9516;4770;156;126;4488;Mme Nadine PATRAUX;BC-RN;735;16.38
1562;24;2;Bergerac-2;14286;9516;4770;156;126;4488;M. Pierre CARAVANNIER;BC-UGE;724;16.13
1563;24;2;Bergerac-2;14286;9516;4770;156;126;4488;Mme Régine GARDETTE;BC-DVG;621;13.84
1564;24;3;Brantôme en Périgord;12649;7032;5617;195;161;5261;Mme Josiane BOYER;BC-DIV;1551;29.48
1565;24;3;Brantôme en Périgord;12649;7032;5617;195;161;5261;Mme Mélanie CÉLÉRIER;BC-DVG;1451;27.58
1566;24;3;Brantôme en Périgord;12649;7032;5617;195;161;5261;M. Yves MAHAUD;BC-DVG;1287;24.46
1567;24;3;Brantôme en Périgord;12649;7032;5617;195;161;5261;M. Thierry BOUCHARD;BC-RN;972;18.48
1568;24;4;Coulounieix-Chamiers;13792;8755;5037;142;162;4733;M. Thierry CIPIERRE;BC-UD;1699;35.9
1569;24;4;Coulounieix-Chamiers;13792;8755;5037;142;162;4733;Mme Nathalie AUDY;BC-SOC;1182;24.97
1570;24;4;Coulounieix-Chamiers;13792;8755;5037;142;162;4733;M. Patrick CAPOT;BC-COM;943;19.92
1571;24;4;Coulounieix-Chamiers;13792;8755;5037;142;162;4733;M. Williams AMBROISE;BC-RN;909;19.21
1572;24;5;Haut-Périgord Noir;11196;5863;5333;159;161;5013;Mme Francine BOURRA;BC-LR;2599;51.85
1573;24;5;Haut-Périgord Noir;11196;5863;5333;159;161;5013;M. Philippe CHABROL;BC-UG;1659;33.09
1574;24;5;Haut-Périgord Noir;11196;5863;5333;159;161;5013;Mme Laurette FAUCHON;BC-RN;755;15.06
1575;24;6;Isle-Loue-Auvézère;11108;5824;5284;218;220;4846;Mme Corinne DUCROCQ;BC-SOC;2723;56.19
1576;24;6;Isle-Loue-Auvézère;11108;5824;5284;218;220;4846;M. Thomas SEMENY;BC-DIV;1298;26.78
1577;24;6;Isle-Loue-Auvézère;11108;5824;5284;218;220;4846;Mme Pascale DAURAT;BC-RN;825;17.02
1578;24;7;Isle-Manoire;15553;9388;6165;173;114;5878;M. Jacques AUZOU;BC-COM;2532;43.08
1579;24;7;Isle-Manoire;15553;9388;6165;173;114;5878;Mme Emilie LABROT;BC-SOC;1815;30.88
1580;24;7;Isle-Manoire;15553;9388;6165;173;114;5878;M. Yves DUPONT;BC-RN;973;16.55
1581;24;7;Isle-Manoire;15553;9388;6165;173;114;5878;M. Bernard CASSIGNOL;BC-REM;558;9.49
1582;24;8;Lalinde;14132;8153;5979;407;379;5193;Mme Marie Lise MARSAT;BC-SOC;4020;77.41
1583;24;8;Lalinde;14132;8153;5979;407;379;5193;Mme Monia CLEMENT;BC-ECO;1173;22.59
1584;24;9;Montpon-Ménestérol;13973;8590;5383;220;144;5019;Mme Rozenn ROUILLER;BC-DVG;2116;42.16
1585;24;9;Montpon-Ménestérol;13973;8590;5383;220;144;5019;Mme Nathalie DOLLÉ;BC-DIV;1473;29.35
1586;24;9;Montpon-Ménestérol;13973;8590;5383;220;144;5019;Mme Michèle BOUVRY;BC-RN;785;15.64
1587;24;9;Montpon-Ménestérol;13973;8590;5383;220;144;5019;Mme Christiane BERNICARD;BC-COM;408;8.13
1588;24;9;Montpon-Ménestérol;13973;8590;5383;220;144;5019;Mme Jeanine DUMAS-CHOUZENOUX;BC-DVG;237;4.72
1589;24;10;Pays de la Force;13125;8237;4888;134;90;4664;M. Pascal DELTEIL;BC-DIV;1496;32.08
1590;24;10;Pays de la Force;13125;8237;4888;134;90;4664;M. Thierry AUROY-PEYTOU;BC-SOC;1447;31.02
1591;24;10;Pays de la Force;13125;8237;4888;134;90;4664;M. Flavien MORIN;BC-RN;1039;22.28
1592;24;10;Pays de la Force;13125;8237;4888;134;90;4664;Mme Véronique DUSSOL;BC-UGE;439;9.41
1593;24;10;Pays de la Force;13125;8237;4888;134;90;4664;M. Jean-Louis CANDAU;BC-EXG;243;5.21
1594;24;11;Pays de Montaigne et Gurson;11021;6761;4260;103;91;4066;Mme Christel DEFOULNY;BC-DVD;1587;39.03
1595;24;11;Pays de Montaigne et Gurson;11021;6761;4260;103;91;4066;M. Serge FOURCAUD;BC-DVG;948;23.32
1596;24;11;Pays de Montaigne et Gurson;11021;6761;4260;103;91;4066;Mme Annick GROBORZ;BC-RN;888;21.84
1597;24;11;Pays de Montaigne et Gurson;11021;6761;4260;103;91;4066;Mme Muriel BERTRANDIE;BC-COM;385;9.47
1598;24;11;Pays de Montaigne et Gurson;11021;6761;4260;103;91;4066;Mme Brigitte PAGANELLI;BC-DIV;258;6.35
1599;24;12;Périgord Central;11044;5902;5142;255;203;4684;Mme Claudine FAURE;BC-DIV;1823;38.92
1600;24;12;Périgord Central;11044;5902;5142;255;203;4684;Mme Bénédicte BOISVERT-FOURNAUD;BC-SOC;1674;35.74
1601;24;12;Périgord Central;11044;5902;5142;255;203;4684;M. Pierre JAUBERTIE;BC-UGE;1187;25.34
1602;24;13;Périgord Vert Nontronnais;11610;6133;5477;152;234;5091;M. Pascal BOURDEAU;BC-SOC;1911;37.54
1603;24;13;Périgord Vert Nontronnais;11610;6133;5477;152;234;5091;Mme Béatrice CIBOT;BC-DIV;1581;31.05
1604;24;13;Périgord Vert Nontronnais;11610;6133;5477;152;234;5091;Mme Maryline ALLAFORT;BC-DVG;887;17.42
1605;24;13;Périgord Vert Nontronnais;11610;6133;5477;152;234;5091;M. Mohamed AKCHA;BC-RN;712;13.99
1606;24;14;Périgueux-1;9409;6035;3374;138;91;3145;Mme Florence BORGELLA;BC-LR;1393;44.29
1607;24;14;Périgueux-1;9409;6035;3374;138;91;3145;M. Emeric LAVITOLA;BC-SOC;1118;35.55
1608;24;14;Périgueux-1;9409;6035;3374;138;91;3145;M. Francis CORTEZ;BC-UGE;634;20.16
1609;24;15;Périgueux-2;8271;5484;2787;139;84;2564;M. Paul MASO;BC-SOC;763;29.76
1610;24;15;Périgueux-2;8271;5484;2787;139;84;2564;M. Samuel DUVAL;BC-UCD;750;29.25
1611;24;15;Périgueux-2;8271;5484;2787;139;84;2564;Mme Christine ANCEAU;BC-REM;421;16.42
1612;24;15;Périgueux-2;8271;5484;2787;139;84;2564;M. Julien GARES;BC-EXG;405;15.8
1613;24;15;Périgueux-2;8271;5484;2787;139;84;2564;Mme Guylaine FRUCHON;BC-RDG;225;8.78
1614;24;16;Ribérac;10747;5628;5119;175;169;4775;M. Didier BAZINET;BC-SOC;2758;57.76
1615;24;16;Ribérac;10747;5628;5119;175;169;4775;M. Philippe CHOTARD;BC-DVC;1147;24.02
1616;24;16;Ribérac;10747;5628;5119;175;169;4775;Mme Nadia HEURTEVENT;BC-RN;870;18.22
1617;24;17;Saint-Astier;13338;8020;5318;190;128;5000;Mme Véronique CHABREYROU;BC-DVG;1890;37.8
1618;24;17;Saint-Astier;13338;8020;5318;190;128;5000;Mme Pascale LÉGER;BC-RN;1190;23.8
1619;24;17;Saint-Astier;13338;8020;5318;190;128;5000;M. Franck MOISSAT;BC-UCD;1067;21.34
1620;24;17;Saint-Astier;13338;8020;5318;190;128;5000;Mme Suzie BONNET;BC-COM;853;17.06
1621;24;18;Sarlat-la-Canéda;12757;7616;5141;193;162;4786;Mme Fabienne LAGOUBIE;BC-SOC;2326;48.6
1622;24;18;Sarlat-la-Canéda;12757;7616;5141;193;162;4786;M. Basile FANIER;BC-LR;1649;34.45
1623;24;18;Sarlat-la-Canéda;12757;7616;5141;193;162;4786;Mme Muriel MOSKOWICZ;BC-UGE;811;16.95
1624;24;19;Sud-Bergeracois;11339;6321;5018;136;116;4766;M. Jérôme BETAILLE;BC-SOC;1854;38.9
1625;24;19;Sud-Bergeracois;11339;6321;5018;136;116;4766;Mme Annie AUBLANC;BC-DVC;1397;29.31
1626;24;19;Sud-Bergeracois;11339;6321;5018;136;116;4766;Mme Francette MENINI;BC-RN;950;19.93
1627;24;19;Sud-Bergeracois;11339;6321;5018;136;116;4766;Mme Mathilde BACHE;BC-UGE;565;11.85
1628;24;20;Terrasson-Lavilledieu;15118;9138;5980;230;136;5614;Mme Régine ANGLARD;BC-SOC;2583;46.01
1629;24;20;Terrasson-Lavilledieu;15118;9138;5980;230;136;5614;M. Jean-Marie CHANQUOI;BC-LR;1526;27.18
1630;24;20;Terrasson-Lavilledieu;15118;9138;5980;230;136;5614;Mme Margaret DE VERTEUIL;BC-RN;850;15.14
1631;24;20;Terrasson-Lavilledieu;15118;9138;5980;230;136;5614;M. Samuel LEMOINE;BC-UGE;655;11.67
1632;24;21;Thiviers;11899;6321;5578;153;129;5296;M. Stéphane FAYOL;BC-DVD;2189;41.33
1633;24;21;Thiviers;11899;6321;5578;153;129;5296;Mme Françoise DECARPENTRIE;BC-SOC;1658;31.31
1634;24;21;Thiviers;11899;6321;5578;153;129;5296;Mme Virginie MALARD;BC-UGE;749;14.14
1635;24;21;Thiviers;11899;6321;5578;153;129;5296;M. Christian GERARD;BC-RN;700;13.22
1636;24;22;Trélissac;12802;7794;5008;308;237;4463;Mme Christelle BOUCAUD;BC-SOC;2450;54.9
1637;24;22;Trélissac;12802;7794;5008;308;237;4463;Mme Marie Hélène BELOMBO;BC-MDM;1080;24.2
1638;24;22;Trélissac;12802;7794;5008;308;237;4463;M. Fabrice FAUVET;BC-UG;933;20.91
1639;24;23;Vallée Dordogne;14111;7870;6241;234;165;5842;Mme Patricia LAFON-GAUTHIER;BC-SOC;3795;64.96
